rule_label,lhs,rhs,row_index_1,row_index_2,datetime_1,datetime_2,station_1,station_2,month_1,month_2,time_slot_1,time_slot_2,rhs_value_1,rhs_value_2,rhs_abs_diff,PM2.5_1,PM2.5_2,NO2_1,NO2_2
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,41503,2014-03-13 20:00:00,2015-09-02 08:00:00,Changping,Changping,2014-03,2015-09,evening,morning,186.0,23.0,163.0,17.0,16.0,17.0,25.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,64433,2014-03-13 20:00:00,2017-01-13 06:00:00,Changping,Changping,2014-03,2017-01,evening,morning,186.0,23.0,163.0,17.0,10.0,17.0,26.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,7334,17120,2013-08-07 22:00:00,2014-03-13 20:00:00,Changping,Changping,2013-08,2014-03,evening,evening,24.0,186.0,162.0,15.0,17.0,20.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,45144,51852,2015-11-23 01:00:00,2016-04-16 06:00:00,Changping,Changping,2015-11,2016-04,night,morning,59.0,221.0,162.0,59.0,66.0,41.0,32.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,39778,51538,2015-07-26 19:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2015-07,2016-04,evening,evening,77.0,239.0,162.0,77.0,76.0,42.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,41361,2014-03-13 20:00:00,2015-08-30 08:00:00,Changping,Changping,2014-03,2015-08,evening,morning,186.0,24.0,162.0,17.0,21.0,17.0,19.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,36234,2014-03-13 20:00:00,2015-05-09 22:00:00,Changping,Changping,2014-03,2015-05,evening,evening,186.0,24.0,162.0,17.0,24.0,17.0,22.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,53156,2014-03-13 20:00:00,2016-05-14 06:00:00,Changping,Changping,2014-03,2016-05,evening,morning,186.0,24.0,162.0,17.0,24.0,17.0,24.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,6494,17120,2013-07-20 23:00:00,2014-03-13 20:00:00,Changping,Changping,2013-07,2014-03,evening,evening,24.0,186.0,162.0,25.0,17.0,13.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,65730,2014-03-13 20:00:00,2017-02-09 19:00:00,Changping,Changping,2014-03,2017-02,evening,evening,186.0,25.0,161.0,17.0,8.0,17.0,14.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,3759,43728,2013-05-21 08:00:00,2015-10-23 21:00:00,Aotizhongxin,Aotizhongxin,2013-05,2015-10,morning,evening,235.0,74.0,161.0,79.0,74.0,89.0,93.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,41709,2014-03-13 20:00:00,2015-09-06 16:00:00,Changping,Changping,2014-03,2015-09,evening,afternoon,186.0,25.0,161.0,17.0,12.0,17.0,19.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,37669,51538,2015-06-10 23:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2015-06,2016-04,evening,evening,78.0,239.0,161.0,74.0,76.0,43.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,36151,2014-03-13 20:00:00,2015-05-08 04:00:00,Changping,Changping,2014-03,2015-05,evening,night,186.0,25.0,161.0,17.0,11.0,17.0,16.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,66388,2014-03-13 20:00:00,2017-02-24 02:00:00,Changping,Changping,2014-03,2017-02,evening,night,186.0,25.0,161.0,17.0,22.0,17.0,15.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,65318,2014-03-13 20:00:00,2017-02-01 04:00:00,Changping,Changping,2014-03,2017-02,evening,night,186.0,25.0,161.0,17.0,11.0,17.0,12.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,14067,51754,2014-01-05 15:00:00,2016-04-14 05:00:00,Aotizhongxin,Aotizhongxin,2014-01,2016-04,afternoon,night,18.0,179.0,161.0,28.0,33.0,21.0,19.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,7569,51538,2013-08-13 12:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2013-08,2016-04,afternoon,evening,78.0,239.0,161.0,75.0,76.0,47.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,31452,35261,2015-01-25 15:00:00,2015-04-18 16:00:00,Changping,Changping,2015-01,2015-04,afternoon,afternoon,121.0,281.0,160.0,121.0,123.0,56.0,46.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,24864,35571,2014-08-29 06:00:00,2015-04-25 22:00:00,Aotizhongxin,Aotizhongxin,2014-08,2015-04,morning,evening,96.0,256.0,160.0,89.0,96.0,50.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,25636,2014-03-13 20:00:00,2014-09-14 22:00:00,Changping,Changping,2014-03,2014-09,evening,evening,186.0,26.0,160.0,17.0,13.0,17.0,27.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,3922,17120,2013-05-24 22:00:00,2014-03-13 20:00:00,Changping,Changping,2013-05,2014-03,evening,evening,26.0,186.0,160.0,13.0,17.0,15.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,7912,47949,2013-08-20 17:00:00,2016-01-22 01:00:00,Aotizhongxin,Aotizhongxin,2013-08,2016-01,afternoon,night,238.0,78.0,160.0,88.0,78.0,60.0,58.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,21398,49984,2014-06-14 20:00:00,2016-03-05 22:00:00,Aotizhongxin,Aotizhongxin,2014-06,2016-03,evening,evening,57.0,217.0,160.0,57.0,63.0,48.0,49.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,2851,51852,2013-05-01 12:00:00,2016-04-16 06:00:00,Changping,Changping,2013-05,2016-04,afternoon,morning,61.0,221.0,160.0,58.0,66.0,25.0,32.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,6042,17120,2013-07-11 03:00:00,2014-03-13 20:00:00,Changping,Changping,2013-07,2014-03,night,evening,26.0,186.0,160.0,19.0,17.0,12.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,23800,2014-03-13 20:00:00,2014-08-06 19:00:00,Changping,Changping,2014-03,2014-08,evening,evening,186.0,26.0,160.0,17.0,13.0,17.0,24.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,54655,2014-03-13 20:00:00,2016-06-15 16:00:00,Changping,Changping,2014-03,2016-06,evening,afternoon,186.0,27.0,159.0,17.0,18.0,17.0,18.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,21148,2014-03-13 20:00:00,2014-06-09 13:00:00,Changping,Changping,2014-03,2014-06,evening,afternoon,186.0,27.0,159.0,17.0,27.0,17.0,23.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,8743,17120,2013-09-07 17:00:00,2014-03-13 20:00:00,Changping,Changping,2013-09,2014-03,afternoon,evening,27.0,186.0,159.0,17.0,17.0,8.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,2744,17120,2013-04-29 01:00:00,2014-03-13 20:00:00,Changping,Changping,2013-04,2014-03,night,evening,27.0,186.0,159.0,10.0,17.0,8.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,35571,59177,2015-04-25 22:00:00,2016-09-22 08:00:00,Aotizhongxin,Aotizhongxin,2015-04,2016-09,evening,morning,256.0,97.0,159.0,96.0,97.0,54.0,63.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,32629,35571,2015-02-20 12:00:00,2015-04-25 22:00:00,Aotizhongxin,Aotizhongxin,2015-02,2015-04,afternoon,evening,97.0,256.0,159.0,97.0,96.0,51.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,6003,17120,2013-07-10 07:00:00,2014-03-13 20:00:00,Changping,Changping,2013-07,2014-03,morning,evening,28.0,186.0,158.0,17.0,17.0,19.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,35261,61881,2015-04-18 16:00:00,2016-11-20 02:00:00,Changping,Changping,2015-04,2016-11,afternoon,night,281.0,123.0,158.0,123.0,121.0,46.0,51.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,11795,17120,2013-11-16 17:00:00,2014-03-13 20:00:00,Changping,Changping,2013-11,2014-03,afternoon,evening,29.0,186.0,157.0,9.0,17.0,8.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,35571,59525,2015-04-25 22:00:00,2016-09-30 12:00:00,Aotizhongxin,Aotizhongxin,2015-04,2016-09,evening,afternoon,256.0,99.0,157.0,96.0,97.0,54.0,56.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,20670,35571,2014-05-30 11:00:00,2015-04-25 22:00:00,Aotizhongxin,Aotizhongxin,2014-05,2015-04,morning,evening,99.0,256.0,157.0,99.0,96.0,62.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,57476,2014-03-13 20:00:00,2016-08-15 17:00:00,Changping,Changping,2014-03,2016-08,evening,afternoon,186.0,29.0,157.0,17.0,18.0,17.0,23.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,51168,57012,2016-04-01 02:00:00,2016-08-05 17:00:00,Aotizhongxin,Aotizhongxin,2016-04,2016-08,night,afternoon,205.0,48.0,157.0,58.0,48.0,30.0,20.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,64223,2014-03-13 20:00:00,2017-01-08 14:00:00,Changping,Changping,2014-03,2017-01,evening,afternoon,186.0,29.0,157.0,17.0,25.0,17.0,25.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,7827,17120,2013-08-18 22:00:00,2014-03-13 20:00:00,Changping,Changping,2013-08,2014-03,evening,evening,29.0,186.0,157.0,19.0,17.0,21.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,23104,51754,2014-07-21 07:00:00,2016-04-14 05:00:00,Aotizhongxin,Aotizhongxin,2014-07,2016-04,morning,night,23.0,179.0,156.0,23.0,33.0,17.0,19.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,39943,54385,2015-07-30 06:00:00,2016-06-09 21:00:00,Aotizhongxin,Aotizhongxin,2015-07,2016-06,morning,evening,44.0,200.0,156.0,44.0,51.0,31.0,22.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,35571,59643,2015-04-25 22:00:00,2016-10-03 00:00:00,Aotizhongxin,Aotizhongxin,2015-04,2016-10,evening,night,256.0,100.0,156.0,96.0,100.0,54.0,52.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,12141,17120,2013-11-25 04:00:00,2014-03-13 20:00:00,Changping,Changping,2013-11,2014-03,night,evening,30.0,186.0,156.0,15.0,17.0,20.0,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,30255,2014-03-13 20:00:00,2014-12-31 07:00:00,Changping,Changping,2014-03,2014-12,evening,morning,186.0,30.0,156.0,17.0,7.0,17.0,12.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,65314,2014-03-13 20:00:00,2017-02-01 02:00:00,Changping,Changping,2014-03,2017-02,evening,night,186.0,31.0,155.0,17.0,12.0,17.0,13.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,61992,2014-03-13 20:00:00,2016-11-22 11:00:00,Changping,Changping,2014-03,2016-11,evening,morning,186.0,31.0,155.0,17.0,12.0,17.0,20.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,34786,51538,2015-04-08 12:00:00,2016-04-08 22:00:00,Aotizhongxin,Aotizhongxin,2015-04,2016-04,afternoon,evening,84.0,239.0,155.0,84.0,76.0,34.0,37.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,58143,2014-03-13 20:00:00,2016-08-30 00:00:00,Changping,Changping,2014-03,2016-08,evening,night,186.0,31.0,155.0,17.0,19.0,17.0,22.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,7912,48815,2013-08-20 17:00:00,2016-02-10 02:00:00,Aotizhongxin,Aotizhongxin,2013-08,2016-02,afternoon,night,238.0,83.0,155.0,88.0,83.0,60.0,68.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,5371,17120,2013-06-26 00:00:00,2014-03-13 20:00:00,Changping,Changping,2013-06,2014-03,night,evening,31.0,186.0,155.0,27.0,17.0,22.1724,17.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,3759,42744,2013-05-21 08:00:00,2015-09-29 02:00:00,Aotizhongxin,Aotizhongxin,2013-05,2015-09,morning,night,235.0,80.0,155.0,79.0,80.0,89.0,85.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,35140,36632,2015-04-16 03:00:00,2015-05-18 12:00:00,Aotizhongxin,Aotizhongxin,2015-04,2015-05,night,afternoon,219.0,64.0,155.0,30.0,27.0,7.0,11.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,54385,55437,2016-06-09 21:00:00,2016-07-02 12:00:00,Aotizhongxin,Aotizhongxin,2016-06,2016-07,evening,afternoon,200.0,46.0,154.0,51.0,46.0,22.0,20.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,4791,35571,2013-06-12 17:00:00,2015-04-25 22:00:00,Aotizhongxin,Aotizhongxin,2013-06,2015-04,afternoon,evening,102.0,256.0,154.0,89.0,96.0,44.0,54.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17311,63463,2014-03-17 20:00:00,2016-12-23 14:00:00,Aotizhongxin,Aotizhongxin,2014-03,2016-12,evening,afternoon,172.0,18.0,154.0,26.0,18.0,34.0,29.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,54385,54404,2016-06-09 21:00:00,2016-06-10 07:00:00,Aotizhongxin,Aotizhongxin,2016-06,2016-06,evening,morning,200.0,46.0,154.0,51.0,46.0,22.0,22.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,51168,52037,2016-04-01 02:00:00,2016-04-20 05:00:00,Aotizhongxin,Aotizhongxin,2016-04,2016-04,night,night,205.0,51.0,154.0,58.0,51.0,30.0,23.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17120,38664,2014-03-13 20:00:00,2015-07-02 22:00:00,Changping,Changping,2014-03,2015-07,evening,evening,186.0,32.0,154.0,17.0,12.0,17.0,27.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,17311,46157,2014-03-17 20:00:00,2015-12-14 17:00:00,Aotizhongxin,Aotizhongxin,2014-03,2015-12,evening,afternoon,172.0,18.0,154.0,26.0,18.0,34.0,27.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,7912,15556,2013-08-20 17:00:00,2014-02-06 19:00:00,Aotizhongxin,Aotizhongxin,2013-08,2014-02,afternoon,evening,238.0,84.0,154.0,88.0,92.0,60.0,59.0
"station, PM2.5, NO2 -> PM10","station, PM2.5, NO2",PM10,51538,54175,2016-04-08 22:00:00,2016-06-05 11:00:00,Aotizhongxin,Aotizhongxin,2016-04,2016-06,evening,morning,239.0,85.0,154.0,76.0,80.0,37.0,30.0
