datetime,station,hour,PM2.5,PM10,NO2,O3,TEMP,DEWP,WSPM,time_slot
2013-12-19 13:00:00,Changping,13,14.0,8.0,19.0,44.0,2.4,-17.2,3.4,afternoon
2013-12-19 14:00:00,Aotizhongxin,14,25.0,50.0,37.0,32.0,3.2,-16.5,1.5,afternoon
2013-12-19 14:00:00,Changping,14,15.0,32.0,23.0,43.0,2.6,-17.0,4.6,afternoon
2013-12-19 15:00:00,Aotizhongxin,15,25.0,54.0,40.0,29.0,1.0,-15.1,3.1,afternoon
2013-12-19 15:00:00,Changping,15,15.0,36.0,26.0,43.0,2.5,-17.7,3.8,afternoon
2013-12-19 16:00:00,Aotizhongxin,16,23.0,62.0,56.0,14.0,-1.1,-15.4,2.0,afternoon
2013-12-19 16:00:00,Changping,16,15.0,36.0,33.0,38.0,1.0,-17.4,2.5,afternoon
2013-12-19 17:00:00,Aotizhongxin,17,29.0,75.0,68.0,4.0,-2.8,-14.0,1.0,afternoon
2013-12-19 17:00:00,Changping,17,20.0,51.0,47.0,24.0,-1.3,-17.5,1.9,afternoon
2013-12-19 18:00:00,Aotizhongxin,18,32.0,86.0,75.0,1.0,-4.3,-13.4,0.8,evening
2013-12-19 18:00:00,Changping,18,28.0,65.0,43.0,22.0,-1.8,-17.1,0.9,evening
2013-12-19 19:00:00,Aotizhongxin,19,32.0,86.0,75.0,1.0,-5.5,-11.0,0.7,evening
2013-12-19 19:00:00,Changping,19,28.0,65.0,43.0,22.0,-3.7,-17.3,0.8,evening
2013-12-19 20:00:00,Aotizhongxin,20,38.0,85.0,74.0,1.0,-7.0,-12.3,0.5,evening
2013-12-19 20:00:00,Changping,20,37.0,72.0,56.0,9.0,-5.4,-16.6,0.6,evening
2013-12-19 21:00:00,Aotizhongxin,21,53.0,116.0,83.0,1.0,-7.5,-11.0,0.2,evening
2013-12-19 21:00:00,Changping,21,53.0,80.0,64.0,3.0,-5.6,-17.1,1.0,evening
2013-12-19 22:00:00,Aotizhongxin,22,82.0,119.0,90.0,1.0,-7.3,-12.0,1.0,evening
2013-12-19 22:00:00,Changping,22,67.0,72.0,64.0,4.0,-5.8,-17.3,1.0,evening
2013-12-19 23:00:00,Aotizhongxin,23,93.0,154.0,94.0,1.0,-6.6,-12.3,0.8,evening
2013-12-19 23:00:00,Changping,23,56.0,61.0,52.0,6.0,-5.6,-17.4,1.3,evening
2013-12-20 00:00:00,Aotizhongxin,0,93.0,154.0,94.0,1.0,-8.5,-12.0,0.7,night
2013-12-20 00:00:00,Changping,0,56.0,61.0,52.0,6.0,-6.4,-15.6,1.2,night
2013-12-20 01:00:00,Aotizhongxin,1,113.0,176.0,93.0,1.0,-9.2,-12.0,1.0,night
2013-12-20 01:00:00,Changping,1,36.0,44.0,40.0,19.0,-7.2,-15.6,0.8,night
2013-12-20 02:00:00,Aotizhongxin,2,92.0,136.0,86.0,1.0,-5.5,-14.5,1.9,night
2013-12-20 02:00:00,Changping,2,71.0,78.0,68.0,4.0,-7.2,-15.2,0.5,night
2013-12-20 03:00:00,Aotizhongxin,3,64.0,78.0,74.0,1.0,-5.5,-14.8,0.9,night
2013-12-20 03:00:00,Changping,3,104.0,137.0,89.0,5.0,-7.0,-15.2,1.2,night
2013-12-20 04:00:00,Aotizhongxin,4,37.0,39.0,62.0,1.0,-8.1,-14.1,0.6,night
2013-12-20 04:00:00,Changping,4,140.0,153.0,100.0,4.0,-4.4,-17.3,1.3,night
2013-12-20 05:00:00,Aotizhongxin,5,26.0,31.0,58.0,3.0,-7.6,-13.8,1.0,night
2013-12-20 05:00:00,Changping,5,103.0,97.0,99.0,2.0,-3.2,-18.0,2.7,night
2013-12-20 06:00:00,Aotizhongxin,6,28.0,62.0,63.0,1.0,-8.9,-14.7,0.8,morning
2013-12-20 06:00:00,Changping,6,102.0,7.0,77.0,1.0,-3.9,-18.2,1.9,morning
2013-12-20 07:00:00,Aotizhongxin,7,39.0,57.0,67.0,1.0,-7.3,-14.4,0.9,morning
2013-12-20 07:00:00,Changping,7,15.0,17.0,25.0,28.0,-3.9,-18.2,1.1,morning
2013-12-20 08:00:00,Aotizhongxin,8,27.0,57.0,68.0,1.0,-3.5,-14.9,1.9,morning
2013-12-20 08:00:00,Changping,8,14.0,17.0,37.0,19.0,-2.8,-18.4,2.1,morning
2013-12-20 09:00:00,Aotizhongxin,9,18.0,35.0,61.0,1.0,0.0,-16.4,1.6,morning
2013-12-20 09:00:00,Changping,9,16.0,26.0,48.0,8.0,-0.2,-17.9,3.4,morning
2013-12-20 10:00:00,Aotizhongxin,10,24.0,49.0,57.0,6.0,1.1,-17.3,2.9,morning
2013-12-20 10:00:00,Changping,10,20.0,28.0,41.0,15.0,1.1,-17.8,3.4,morning
2013-12-20 11:00:00,Aotizhongxin,11,39.0,70.0,58.0,10.0,2.0,-17.0,3.3,morning
2013-12-20 11:00:00,Changping,11,20.0,24.0,32.0,26.0,1.5,-17.4,3.9,morning
2013-12-20 12:00:00,Aotizhongxin,12,23.0,56.0,28.0,39.0,3.1,-16.6,3.7,afternoon
2013-12-20 12:00:00,Changping,12,17.0,6.0,21.0,40.0,2.4,-17.2,5.3,afternoon
2013-12-20 13:00:00,Aotizhongxin,13,13.0,50.0,19.0,50.0,3.6,-16.2,3.0,afternoon
2013-12-20 13:00:00,Changping,13,12.0,6.0,21.0,44.0,3.0,-17.3,4.6,afternoon
2013-12-20 14:00:00,Aotizhongxin,14,11.0,28.0,16.0,56.0,3.6,-16.2,2.8,afternoon
2013-12-20 14:00:00,Changping,14,20.0,31.0,20.0,46.0,3.4,-16.9,3.8,afternoon
2013-12-20 15:00:00,Aotizhongxin,15,12.0,26.0,17.0,57.0,3.5,-16.3,2.4,afternoon
2013-12-20 15:00:00,Changping,15,12.0,30.0,23.0,46.0,3.0,-16.7,2.9,afternoon
2013-12-20 16:00:00,Aotizhongxin,16,13.0,33.0,32.0,41.0,1.0,-15.5,1.3,afternoon
2013-12-20 16:00:00,Changping,16,13.0,29.0,27.0,45.0,1.7,-16.8,2.1,afternoon
2013-12-20 17:00:00,Aotizhongxin,17,16.0,37.0,44.0,30.0,-0.2,-14.9,1.0,afternoon
2013-12-20 17:00:00,Changping,17,15.0,36.0,34.0,37.0,0.4,-16.0,1.2,afternoon
2013-12-20 18:00:00,Aotizhongxin,18,17.0,38.0,59.0,15.0,-2.8,-14.0,0.9,evening
2013-12-20 18:00:00,Changping,18,23.0,53.0,50.0,20.0,-1.1,-15.7,0.0,evening
2013-12-20 19:00:00,Aotizhongxin,19,18.0,50.0,76.0,1.0,-4.8,-11.8,0.4,evening
2013-12-20 19:00:00,Changping,19,30.0,69.0,51.0,18.0,-0.7,-16.6,1.7,evening
2013-12-20 20:00:00,Aotizhongxin,20,20.0,44.0,80.0,1.0,-5.8,-12.3,0.1,evening
2013-12-20 20:00:00,Changping,20,41.0,67.0,62.0,9.0,-0.1,-16.5,1.6,evening
2013-12-20 21:00:00,Aotizhongxin,21,27.0,45.0,76.0,1.0,-6.5,-11.6,0.4,evening
2013-12-20 21:00:00,Changping,21,14.0,17.0,19.0,50.0,-1.1,-16.5,0.8,evening
2013-12-20 22:00:00,Aotizhongxin,22,40.0,59.0,75.0,1.0,-6.5,-11.3,0.4,evening
2013-12-20 22:00:00,Changping,22,12.0,22.0,24.0,48.0,-0.9,-16.7,2.2,evening
2013-12-20 23:00:00,Aotizhongxin,23,40.0,58.0,75.0,1.0,-5.2,-13.1,1.0,evening
2013-12-20 23:00:00,Changping,23,11.0,22.0,23.0,48.0,-1.1,-17.3,1.7,evening
2013-12-21 00:00:00,Aotizhongxin,0,70.0,70.0,77.0,1.0,-4.5,-14.4,0.6,night
2013-12-21 00:00:00,Changping,0,9.0,14.0,16.0,56.0,-2.5,-17.0,1.3,night
2013-12-21 01:00:00,Aotizhongxin,1,45.0,53.0,73.0,1.0,-4.4,-15.1,0.4,night
2013-12-21 01:00:00,Changping,1,10.0,16.0,8.0,62.0,-4.3,-15.9,1.5,night
2013-12-21 02:00:00,Aotizhongxin,2,38.0,46.0,66.0,3.0,-5.2,-15.0,1.5,night
2013-12-21 02:00:00,Changping,2,11.0,15.0,12.0,56.0,-5.8,-15.6,0.4,night
2013-12-21 03:00:00,Aotizhongxin,3,35.0,44.0,62.0,4.0,-6.1,-14.6,1.1,night
2013-12-21 03:00:00,Changping,3,23.0,39.0,49.0,21.0,-6.5,-15.5,1.5,night
2013-12-21 04:00:00,Aotizhongxin,4,22.0,31.0,49.0,12.0,-6.6,-15.1,0.9,night
2013-12-21 04:00:00,Changping,4,86.0,102.0,78.0,4.0,-6.8,-15.3,0.9,night
2013-12-21 05:00:00,Aotizhongxin,5,20.0,21.0,51.0,11.0,-8.9,-12.5,0.0,night
2013-12-21 05:00:00,Changping,5,68.0,94.0,76.0,6.0,-7.4,-15.1,0.0,night
2013-12-21 06:00:00,Aotizhongxin,6,16.0,19.0,41.0,21.0,-9.4,-12.5,0.5,morning
2013-12-21 06:00:00,Changping,6,67.0,94.0,76.0,6.0,-8.0,-15.3,1.1,morning
2013-12-21 07:00:00,Aotizhongxin,7,17.0,19.0,35.0,26.0,-7.8,-13.2,1.0,morning
2013-12-21 07:00:00,Changping,7,54.0,82.0,76.0,6.0,-8.2,-15.0,0.8,morning
2013-12-21 08:00:00,Aotizhongxin,8,13.0,18.0,37.0,24.0,-4.6,-14.5,1.8,morning
2013-12-21 08:00:00,Changping,8,105.0,128.0,82.0,7.0,-6.0,-14.8,0.7,morning
2013-12-21 09:00:00,Aotizhongxin,9,14.0,21.0,51.0,12.0,-2.2,-15.0,1.6,morning
2013-12-21 09:00:00,Changping,9,93.0,117.0,81.0,4.0,-3.0,-14.7,1.2,morning
2013-12-21 10:00:00,Aotizhongxin,10,15.0,29.0,50.0,14.0,-0.7,-14.6,1.2,morning
2013-12-21 10:00:00,Changping,10,112.0,135.0,81.0,4.0,-1.0,-14.9,0.9,morning
2013-12-21 11:00:00,Aotizhongxin,11,24.0,45.0,42.0,26.0,0.5,-14.7,1.4,morning
2013-12-21 11:00:00,Changping,11,112.0,122.0,82.0,6.0,0.4,-14.8,1.5,morning
2013-12-21 12:00:00,Aotizhongxin,12,28.0,47.0,45.0,26.0,1.9,-15.6,0.9,afternoon
2013-12-21 12:00:00,Changping,12,127.0,131.0,94.0,6.0,1.8,-15.3,1.4,afternoon
2013-12-21 13:00:00,Aotizhongxin,13,31.0,50.0,45.0,30.0,3.4,-14.3,1.4,afternoon
2013-12-21 13:00:00,Changping,13,104.0,105.0,98.0,8.0,2.6,-15.5,1.2,afternoon
2013-12-21 14:00:00,Aotizhongxin,14,30.0,36.0,39.0,38.0,2.9,-14.3,2.6,afternoon
2013-12-21 14:00:00,Changping,14,73.0,83.0,82.0,13.0,3.7,-16.1,1.2,afternoon
2013-12-21 15:00:00,Aotizhongxin,15,29.0,37.0,49.0,30.0,1.4,-13.9,1.5,afternoon
2013-12-21 15:00:00,Changping,15,73.0,82.0,71.0,19.0,2.7,-15.9,1.4,afternoon
2013-12-21 16:00:00,Aotizhongxin,16,39.0,61.0,70.0,15.0,-1.5,-13.4,1.5,afternoon
2013-12-21 16:00:00,Changping,16,56.0,66.0,57.0,27.0,0.9,-14.8,1.3,afternoon
2013-12-21 17:00:00,Aotizhongxin,17,62.0,131.0,96.0,4.0,-1.6,-12.0,1.5,afternoon
2013-12-21 17:00:00,Changping,17,41.0,58.0,52.0,29.0,-0.8,-15.1,1.3,afternoon
2013-12-21 18:00:00,Aotizhongxin,18,88.0,154.0,105.0,1.0,-3.1,-12.1,1.2,evening
2013-12-21 18:00:00,Changping,18,38.0,69.0,73.0,14.0,-2.2,-15.0,0.7,evening
2013-12-21 19:00:00,Aotizhongxin,19,110.0,170.0,107.0,1.0,-4.6,-12.1,0.6,evening
2013-12-21 19:00:00,Changping,19,72.0,101.0,90.0,4.0,-2.8,-15.5,0.4,evening
2013-12-21 20:00:00,Aotizhongxin,20,126.0,181.0,111.0,1.0,-5.6,-10.8,0.8,evening
2013-12-21 20:00:00,Changping,20,105.0,131.0,92.0,5.0,-3.2,-16.5,0.8,evening
2013-12-21 21:00:00,Aotizhongxin,21,160.0,201.0,117.0,1.0,-6.6,-11.2,0.5,evening
2013-12-21 21:00:00,Changping,21,92.0,105.0,79.0,5.0,-3.9,-16.5,1.5,evening
2013-12-21 22:00:00,Aotizhongxin,22,160.0,201.0,117.0,1.0,-7.0,-10.4,0.2,evening
2013-12-21 22:00:00,Changping,22,92.0,105.0,79.0,5.0,-4.4,-16.3,1.2,evening
2013-12-21 23:00:00,Aotizhongxin,23,194.0,226.0,117.0,1.0,-7.4,-10.4,1.0,evening
2013-12-21 23:00:00,Changping,23,68.0,88.0,73.0,3.0,-5.1,-16.0,0.8,evening
2013-12-22 00:00:00,Aotizhongxin,0,194.0,228.0,116.0,1.0,-4.6,-13.2,0.9,night
2013-12-22 00:00:00,Changping,0,64.0,82.0,70.0,4.0,-4.7,-16.3,0.5,night
2013-12-22 01:00:00,Aotizhongxin,1,186.0,223.0,119.0,1.0,-4.1,-13.2,1.3,night
2013-12-22 01:00:00,Changping,1,70.0,79.0,69.0,5.0,-5.1,-15.5,0.7,night
2013-12-22 02:00:00,Aotizhongxin,2,153.0,215.0,116.0,1.0,-5.4,-13.0,0.7,night
2013-12-22 02:00:00,Changping,2,67.0,73.0,69.0,4.0,-6.3,-15.5,1.0,night
2013-12-22 03:00:00,Aotizhongxin,3,196.0,291.0,107.0,2.0,-6.0,-12.7,1.7,night
2013-12-22 03:00:00,Changping,3,62.0,74.0,73.0,4.0,-6.8,-15.5,0.4,night
2013-12-22 04:00:00,Aotizhongxin,4,161.0,212.0,74.0,1.0,-5.6,-13.0,1.2,night
2013-12-22 04:00:00,Changping,4,95.0,108.0,75.0,4.0,-6.3,-15.5,1.2,night
2013-12-22 05:00:00,Aotizhongxin,5,86.0,47.0,62.0,1.0,-4.9,-13.5,0.9,night
2013-12-22 05:00:00,Changping,5,59.0,73.0,70.0,3.0,-6.4,-15.1,0.7,night
2013-12-22 06:00:00,Aotizhongxin,6,56.0,31.0,62.0,1.0,-4.6,-13.0,0.9,morning
2013-12-22 06:00:00,Changping,6,59.0,66.0,68.0,3.0,-7.2,-15.2,0.0,morning
2013-12-22 07:00:00,Aotizhongxin,7,39.0,32.0,54.0,5.0,-7.0,-12.5,1.1,morning
2013-12-22 07:00:00,Changping,7,66.0,89.0,77.0,4.0,-7.4,-15.1,0.0,morning
2013-12-22 08:00:00,Aotizhongxin,8,33.0,31.0,58.0,2.0,-4.5,-12.9,1.3,morning
2013-12-22 08:00:00,Changping,8,67.0,78.0,71.0,3.0,-5.8,-14.6,0.0,morning
2013-12-22 09:00:00,Aotizhongxin,9,28.0,30.0,51.0,6.0,-3.4,-13.9,1.9,morning
2013-12-22 09:00:00,Changping,9,80.0,119.0,75.0,4.0,-3.3,-13.0,0.9,morning
2013-12-22 10:00:00,Aotizhongxin,10,38.0,60.0,61.0,3.0,-1.5,-14.3,0.7,morning
2013-12-22 10:00:00,Changping,10,99.0,142.0,77.0,3.0,-1.5,-13.7,1.3,morning
2013-12-22 11:00:00,Aotizhongxin,11,70.0,115.0,76.0,3.0,0.2,-14.6,1.0,morning
2013-12-22 11:00:00,Changping,11,100.0,122.0,78.0,5.0,0.3,-14.1,1.5,morning
2013-12-22 12:00:00,Aotizhongxin,12,55.0,79.0,60.0,10.0,1.9,-15.2,1.3,afternoon
2013-12-22 12:00:00,Changping,12,181.0,177.0,113.0,6.0,1.4,-14.3,1.1,afternoon
2013-12-22 13:00:00,Aotizhongxin,13,56.0,88.0,56.0,21.0,3.2,-14.5,1.1,afternoon
2013-12-22 13:00:00,Changping,13,181.0,191.0,133.0,6.0,2.0,-14.2,1.5,afternoon
2013-12-22 14:00:00,Aotizhongxin,14,79.0,102.0,70.0,19.0,2.8,-14.4,1.7,afternoon
2013-12-22 14:00:00,Changping,14,162.0,174.0,116.0,9.0,2.0,-15.1,1.4,afternoon
2013-12-22 15:00:00,Aotizhongxin,15,80.0,103.0,78.0,15.0,1.7,-14.1,2.2,afternoon
2013-12-22 15:00:00,Changping,15,136.0,149.0,100.0,12.0,1.6,-15.4,0.0,afternoon
2013-12-22 16:00:00,Aotizhongxin,16,79.0,92.0,81.0,11.0,-0.6,-12.3,1.6,afternoon
2013-12-22 16:00:00,Changping,16,123.0,145.0,90.0,16.0,0.2,-15.4,0.4,afternoon
2013-12-22 17:00:00,Aotizhongxin,17,67.0,93.0,82.0,6.0,-1.4,-11.3,1.1,afternoon
2013-12-22 17:00:00,Changping,17,99.0,111.0,78.0,13.0,-2.1,-15.2,0.5,afternoon
2013-12-22 18:00:00,Aotizhongxin,18,86.0,168.0,110.0,1.0,-4.2,-11.5,1.0,evening
2013-12-22 18:00:00,Changping,18,80.0,99.0,80.0,8.0,-1.9,-14.7,0.6,evening
2013-12-22 19:00:00,Aotizhongxin,19,264.0,392.0,175.0,2.0,-5.1,-9.9,0.6,evening
2013-12-22 19:00:00,Changping,19,87.0,120.0,85.0,6.0,-3.2,-14.6,0.6,evening
2013-12-22 20:00:00,Aotizhongxin,20,270.0,360.0,161.0,1.0,-6.0,-9.7,0.8,evening
2013-12-22 20:00:00,Changping,20,122.0,157.0,87.0,8.0,-4.5,-14.7,0.4,evening
2013-12-22 21:00:00,Aotizhongxin,21,232.0,284.0,156.0,1.0,-6.6,-9.8,0.5,evening
2013-12-22 21:00:00,Changping,21,126.0,151.0,92.0,6.0,-4.9,-14.8,0.2,evening
2013-12-22 22:00:00,Aotizhongxin,22,247.0,285.0,153.0,1.0,-7.1,-9.5,0.5,evening
2013-12-22 22:00:00,Changping,22,135.0,156.0,95.0,6.0,-5.2,-14.8,0.6,evening
2013-12-22 23:00:00,Aotizhongxin,23,250.0,309.0,153.0,1.0,-7.6,-9.7,0.7,evening
2013-12-22 23:00:00,Changping,23,126.0,140.0,90.0,4.0,-6.0,-14.8,1.5,evening
2013-12-23 00:00:00,Aotizhongxin,0,253.0,305.0,149.0,2.0,-6.8,-10.7,1.4,night
2013-12-23 00:00:00,Changping,0,119.0,131.0,88.0,5.0,-5.6,-14.9,0.0,night
2013-12-23 01:00:00,Aotizhongxin,1,199.0,267.0,129.0,4.0,-5.9,-12.4,0.8,night
2013-12-23 01:00:00,Changping,1,113.0,132.0,86.0,4.0,-6.8,-14.6,0.8,night
2013-12-23 02:00:00,Aotizhongxin,2,180.0,226.0,121.0,2.0,-7.6,-11.3,0.1,night
2013-12-23 02:00:00,Changping,2,122.0,140.0,87.0,4.0,-6.7,-14.0,0.7,night
2013-12-23 03:00:00,Aotizhongxin,3,235.0,310.0,133.0,4.0,-8.6,-11.3,0.5,night
2013-12-23 03:00:00,Changping,3,103.0,113.0,86.0,4.0,-7.7,-14.1,0.6,night
2013-12-23 04:00:00,Aotizhongxin,4,244.0,324.0,126.0,2.0,-9.0,-10.6,0.0,night
2013-12-23 04:00:00,Changping,4,131.0,150.0,84.0,5.0,-7.9,-13.9,0.9,night
2013-12-23 05:00:00,Aotizhongxin,5,200.0,273.0,114.0,1.0,-9.3,-10.9,0.7,night
2013-12-23 05:00:00,Changping,5,173.0,205.0,103.0,8.0,-7.5,-13.9,1.6,night
2013-12-23 06:00:00,Aotizhongxin,6,183.0,241.0,112.0,1.0,-8.2,-10.6,0.8,morning
2013-12-23 06:00:00,Changping,6,170.0,184.0,100.0,5.0,-7.2,-13.9,0.0,morning
2013-12-23 07:00:00,Aotizhongxin,7,138.0,178.0,99.0,1.0,-8.6,-10.7,0.6,morning
2013-12-23 07:00:00,Changping,7,139.0,172.0,102.0,3.0,-6.9,-13.6,1.0,morning
2013-12-23 08:00:00,Aotizhongxin,8,135.0,189.0,108.0,1.0,-6.7,-8.4,0.8,morning
2013-12-23 08:00:00,Changping,8,154.0,187.0,104.0,3.0,-3.8,-11.5,0.2,morning
2013-12-23 09:00:00,Aotizhongxin,9,169.0,275.0,128.0,1.0,0.0,-11.1,1.2,morning
2013-12-23 09:00:00,Changping,9,197.0,228.0,110.0,6.0,-1.8,-12.5,1.5,morning
2013-12-23 10:00:00,Aotizhongxin,10,176.0,262.0,122.0,1.0,1.6,-10.9,1.3,morning
2013-12-23 10:00:00,Changping,10,217.0,246.0,117.0,4.0,1.0,-12.8,1.4,morning
2013-12-23 11:00:00,Aotizhongxin,11,121.0,158.0,98.0,1.0,3.6,-12.0,0.8,morning
2013-12-23 11:00:00,Changping,11,166.0,197.0,115.0,3.0,3.4,-12.2,1.3,morning
2013-12-23 12:00:00,Aotizhongxin,12,70.0,88.0,76.0,6.0,5.1,-11.5,1.0,afternoon
2013-12-23 12:00:00,Changping,12,181.0,184.0,117.0,4.0,4.0,-11.6,1.4,afternoon
2013-12-23 13:00:00,Aotizhongxin,13,68.0,80.0,67.0,14.0,6.1,-11.5,1.4,afternoon
2013-12-23 13:00:00,Changping,13,190.0,183.0,122.0,7.0,5.3,-11.3,1.2,afternoon
2013-12-23 14:00:00,Aotizhongxin,14,42.0,46.0,48.0,29.0,6.3,-11.8,1.6,afternoon
2013-12-23 14:00:00,Changping,14,181.0,197.0,116.0,10.0,5.7,-11.9,1.4,afternoon
2013-12-23 15:00:00,Aotizhongxin,15,35.0,46.0,43.0,34.0,5.8,-11.3,0.5,afternoon
2013-12-23 15:00:00,Changping,15,148.0,149.0,93.0,16.0,4.9,-12.1,1.4,afternoon
2013-12-23 16:00:00,Aotizhongxin,16,35.0,44.0,45.0,34.0,2.7,-12.0,1.1,afternoon
2013-12-23 16:00:00,Changping,16,80.0,86.0,58.0,25.0,2.9,-11.8,0.8,afternoon
2013-12-23 17:00:00,Aotizhongxin,17,35.0,49.0,54.0,27.0,-1.2,-10.8,0.4,afternoon
2013-12-23 17:00:00,Changping,17,65.0,78.0,56.0,24.0,0.5,-11.6,2.0,afternoon
2013-12-23 18:00:00,Aotizhongxin,18,34.0,106.0,59.0,21.0,-3.3,-8.9,0.6,evening
2013-12-23 18:00:00,Changping,18,51.0,73.0,58.0,21.0,-0.8,-11.8,0.0,evening
2013-12-23 19:00:00,Aotizhongxin,19,63.0,146.0,84.0,1.0,-3.9,-8.9,1.5,evening
2013-12-23 19:00:00,Changping,19,48.0,75.0,68.0,13.0,-1.0,-11.5,0.5,evening
2013-12-23 20:00:00,Aotizhongxin,20,86.0,175.0,96.0,1.0,-4.9,-9.2,1.0,evening
2013-12-23 20:00:00,Changping,20,92.0,115.0,80.0,7.0,-2.6,-11.9,0.7,evening
2013-12-23 21:00:00,Aotizhongxin,21,105.0,176.0,104.0,1.0,-5.6,-10.2,0.5,evening
2013-12-23 21:00:00,Changping,21,86.0,112.0,72.0,5.0,-3.1,-11.8,0.0,evening
2013-12-23 22:00:00,Aotizhongxin,22,141.0,199.0,112.0,1.0,-5.8,-9.9,0.0,evening
2013-12-23 22:00:00,Changping,22,93.0,109.0,71.0,6.0,-3.9,-12.1,1.2,evening
2013-12-23 23:00:00,Aotizhongxin,23,180.0,221.0,122.0,1.0,-6.4,-9.9,0.0,evening
2013-12-23 23:00:00,Changping,23,77.0,93.0,68.0,4.0,-4.3,-12.2,1.2,evening
2013-12-24 00:00:00,Aotizhongxin,0,202.0,243.0,129.0,1.0,-6.5,-10.4,0.9,night
2013-12-24 00:00:00,Changping,0,74.0,88.0,62.0,5.0,-4.3,-12.2,0.5,night
2013-12-24 01:00:00,Aotizhongxin,1,196.0,226.0,126.0,1.0,-3.9,-10.3,1.5,night
2013-12-24 01:00:00,Changping,1,81.0,83.0,61.0,4.0,-5.1,-12.3,0.0,night
2013-12-24 02:00:00,Aotizhongxin,2,188.0,252.0,124.0,1.0,-4.0,-10.4,0.9,night
2013-12-24 02:00:00,Changping,2,84.0,97.0,68.0,4.0,-5.0,-12.2,1.4,night
2013-12-24 03:00:00,Aotizhongxin,3,212.0,291.0,138.0,4.0,-5.0,-10.8,1.2,night
2013-12-24 03:00:00,Changping,3,77.0,86.0,72.0,3.0,-6.2,-12.3,0.0,night
2013-12-24 04:00:00,Aotizhongxin,4,256.0,353.0,147.0,4.0,-5.1,-10.7,1.2,night
2013-12-24 04:00:00,Changping,4,83.0,92.0,76.0,2.0,-6.3,-12.4,1.4,night
2013-12-24 05:00:00,Aotizhongxin,5,271.0,339.0,133.0,4.0,-4.8,-11.0,1.0,night
2013-12-24 05:00:00,Changping,5,100.0,115.0,81.0,6.0,-6.2,-12.3,1.0,night
2013-12-24 06:00:00,Aotizhongxin,6,255.0,313.0,128.0,3.0,-4.9,-10.9,1.2,morning
2013-12-24 06:00:00,Changping,6,92.0,127.0,81.0,5.0,-6.2,-12.3,0.4,morning
2013-12-24 07:00:00,Aotizhongxin,7,245.0,281.0,119.0,2.0,-5.2,-10.8,1.4,morning
2013-12-24 07:00:00,Changping,7,98.0,109.0,84.0,3.0,-6.8,-12.3,1.6,morning
2013-12-24 08:00:00,Aotizhongxin,8,216.0,252.0,108.0,1.0,-3.9,-10.7,1.5,morning
2013-12-24 08:00:00,Changping,8,93.0,116.0,86.0,4.0,-6.0,-11.9,1.3,morning
2013-12-24 09:00:00,Aotizhongxin,9,182.0,215.0,95.0,1.0,-2.5,-10.8,1.1,morning
2013-12-24 09:00:00,Changping,9,101.0,115.0,87.0,4.0,-3.3,-11.5,0.6,morning
2013-12-24 10:00:00,Aotizhongxin,10,149.0,184.0,87.0,1.0,-1.3,-10.4,1.6,morning
2013-12-24 10:00:00,Changping,10,105.0,126.0,88.0,6.0,-0.7,-11.2,0.9,morning
2013-12-24 11:00:00,Aotizhongxin,11,129.0,162.0,82.0,1.0,-0.5,-10.4,1.2,morning
2013-12-24 11:00:00,Changping,11,114.0,122.0,88.0,6.0,0.3,-11.1,2.0,morning
2013-12-24 12:00:00,Aotizhongxin,12,130.0,171.0,83.0,1.0,0.6,-9.4,0.8,afternoon
2013-12-24 12:00:00,Changping,12,170.0,175.0,106.0,8.0,0.6,-9.2,1.5,afternoon
2013-12-24 13:00:00,Aotizhongxin,13,150.0,184.0,91.0,1.0,0.8,-9.3,1.4,afternoon
2013-12-24 13:00:00,Changping,13,187.0,198.0,114.0,8.0,0.4,-8.8,1.7,afternoon
2013-12-24 14:00:00,Aotizhongxin,14,195.0,240.0,113.0,1.0,1.1,-8.7,1.9,afternoon
2013-12-24 14:00:00,Changping,14,192.0,202.0,112.0,9.0,0.1,-8.9,0.8,afternoon
2013-12-24 15:00:00,Aotizhongxin,15,232.0,286.0,130.0,1.0,0.8,-8.2,1.0,afternoon
2013-12-24 15:00:00,Changping,15,222.0,235.0,120.0,8.0,0.0,-8.7,0.8,afternoon
2013-12-24 16:00:00,Aotizhongxin,16,262.0,319.0,148.0,1.0,-0.3,-8.0,1.2,afternoon
2013-12-24 16:00:00,Changping,16,198.0,209.0,98.0,13.0,-0.7,-8.4,0.7,afternoon
2013-12-24 17:00:00,Aotizhongxin,17,277.0,343.0,158.0,1.0,-1.0,-7.8,1.3,afternoon
2013-12-24 17:00:00,Changping,17,194.0,217.0,98.0,11.0,-1.6,-8.1,0.9,afternoon
2013-12-24 18:00:00,Aotizhongxin,18,273.0,332.0,153.0,1.0,-1.7,-7.8,0.8,evening
2013-12-24 18:00:00,Changping,18,197.0,211.0,104.0,8.0,-2.2,-8.7,0.0,evening
2013-12-24 19:00:00,Aotizhongxin,19,266.0,316.0,143.0,1.0,-1.2,-7.4,1.2,evening
2013-12-24 19:00:00,Changping,19,202.0,228.0,106.0,5.0,-3.0,-9.3,0.0,evening
2013-12-24 20:00:00,Aotizhongxin,20,261.0,307.0,147.0,1.0,-1.8,-7.7,1.5,evening
2013-12-24 20:00:00,Changping,20,211.0,224.0,104.0,6.0,-3.3,-9.8,1.4,evening
