datetime,station,hour,PM2.5,PM10,NO2,O3,TEMP,DEWP,WSPM,time_slot,source_index
2013-10-28 13:00:00,Aotizhongxin,13,287.0,289.0,84.0,43.0,16.2,6.9,1.0,afternoon,2681
2013-10-28 15:00:00,Aotizhongxin,15,232.0,266.0,70.0,94.0,14.5,8.4,0.0,afternoon,2685
2013-10-28 16:00:00,Aotizhongxin,16,264.0,267.0,70.0,70.0,13.6,7.8,0.6,afternoon,2687
2013-10-28 16:00:00,Changping,16,249.0,261.0,72.0,84.609,14.9,6.2,0.1,afternoon,2688
2013-10-28 17:00:00,Aotizhongxin,17,288.0,268.0,94.0,44.0,11.7,8.0,0.0,afternoon,2689
2013-10-28 18:00:00,Changping,18,245.0,261.0,95.0,49.9086,13.9,6.3,0.7,evening,2692
2013-10-28 23:00:00,Aotizhongxin,23,341.0,388.0,139.0,1.0,7.3,6.7,0.4,evening,2700
2013-10-28 23:00:00,Changping,23,249.0,188.0,118.0,2.3562,12.3,-0.6,3.4,evening,2701
2013-10-29 00:00:00,Changping,0,29.0,29.0,28.0,31.059,12.4,-0.5,2.1,night,2703
2013-10-29 02:00:00,Changping,2,15.0,15.0,19.0,38.556,9.4,0.0,0.5,night,2707
2013-10-29 03:00:00,Changping,3,18.0,18.0,19.0,15.4224,8.9,-0.4,1.1,night,2709
2013-10-29 04:00:00,Aotizhongxin,4,20.0,20.0,19.0,6.0,9.8,0.4,2.2,night,2710
2013-10-29 06:00:00,Changping,6,9.0,24.0,54.0,0.2142,6.3,-0.2,1.0,morning,2713
2013-10-29 11:00:00,Aotizhongxin,11,14.0,6.0,25.0,49.0,15.3,-3.1,3.7,morning,2721
2013-10-29 12:00:00,Aotizhongxin,12,3.0,6.0,11.0,63.0,16.2,-3.4,3.2,afternoon,2723
2013-10-29 14:00:00,Aotizhongxin,14,7.0,6.0,14.0,64.0,17.4,-2.9,2.6,afternoon,2727
2013-10-29 14:00:00,Changping,14,3.0,6.0,20.0,53.9784,16.7,-5.2,3.6,afternoon,2728
2013-10-29 16:00:00,Changping,16,16.0,24.0,27.0,49.0518,15.0,-5.4,1.7,afternoon,2732
2013-10-29 21:00:00,Aotizhongxin,21,50.0,123.0,92.0,1.0,4.4,0.5,0.5,evening,2741
2013-10-29 21:00:00,Changping,21,44.0,60.0,76.0,4.4982,7.5,-3.4,0.1,evening,2742
2013-10-29 22:00:00,Changping,22,32.0,42.0,46.0,16.4934,6.3,-2.8,0.4,evening,2744
2013-10-29 23:00:00,Changping,23,28.0,33.0,45.0,16.2792,6.0,-3.1,1.3,evening,2746
2013-10-30 00:00:00,Changping,0,24.0,27.0,45.0,22.0626,5.1,-2.7,1.2,night,2748
2013-10-30 01:00:00,Aotizhongxin,1,104.0,84.0,87.0,1.0,2.9,0.9,0.2,night,2749
2013-10-30 04:00:00,Changping,4,20.0,22.0,37.0,10.4958,3.0,-3.6,0.9,night,2754
2013-10-30 05:00:00,Aotizhongxin,5,59.0,82.0,59.0,1.0,2.6,-0.5,0.6,night,2755
2013-10-30 05:00:00,Changping,5,20.0,34.0,43.0,4.4982,3.8,-3.9,0.7,night,2756
2013-10-30 07:00:00,Aotizhongxin,7,38.0,41.0,58.0,1.0,3.4,1.0,1.3,morning,2759
2013-10-30 08:00:00,Aotizhongxin,8,23.0,42.0,49.0,1.0,7.3,-0.2,0.9,morning,2761
2013-10-30 09:00:00,Aotizhongxin,9,23.0,48.0,50.0,1.0,10.0,-0.2,0.8,morning,2763
2013-10-30 09:00:00,Changping,9,48.0,86.0,59.0,5.7834,10.1,-2.6,1.6,morning,2764
2013-10-30 10:00:00,Aotizhongxin,10,23.0,46.0,50.0,7.0,11.8,-2.1,1.3,morning,2765
2013-10-30 11:00:00,Aotizhongxin,11,25.0,42.0,45.0,15.0,13.2,-0.1,1.4,morning,2767
2013-10-30 13:00:00,Aotizhongxin,13,46.0,69.0,59.0,21.0,15.3,1.4,1.1,afternoon,2771
2013-10-30 13:00:00,Changping,13,67.0,94.0,66.0,23.7762,15.0,-2.0,1.4,afternoon,2772
2013-10-30 15:00:00,Changping,15,54.0,63.0,48.0,52.9074,14.9,-0.4,1.2,afternoon,2776
2013-10-30 18:00:00,Aotizhongxin,18,102.0,155.0,98.0,22.0,7.3,4.9,0.0,evening,2781
2013-10-30 19:00:00,Changping,19,110.0,126.0,104.0,5.1408,8.4,0.4,1.0,evening,2784
2013-10-30 20:00:00,Aotizhongxin,20,161.0,199.0,125.0,1.0,5.8,4.8,0.0,evening,2785
2013-10-31 00:00:00,Aotizhongxin,0,155.0,210.0,120.0,1.0,5.0,2.5,0.5,night,2793
2013-10-31 02:00:00,Aotizhongxin,2,148.0,192.0,111.0,1.0,4.5,3.0,0.8,night,2797
2013-10-31 05:00:00,Aotizhongxin,5,114.0,131.0,87.0,1.0,3.5,2.3,0.7,night,2802
2013-10-31 06:00:00,Aotizhongxin,6,112.0,126.0,88.0,1.0,2.7,1.8,0.1,morning,2804
2013-10-31 06:00:00,Changping,6,108.0,107.0,66.0,7.7112,3.7,1.1,0.0,morning,2805
2013-10-31 11:00:00,Aotizhongxin,11,117.0,119.0,80.0,2.0,12.8,3.7,1.1,morning,2814
2013-10-31 12:00:00,Changping,12,167.0,210.0,126.0,8.3538,14.4,1.0,1.2,afternoon,2817
2013-10-31 14:00:00,Aotizhongxin,14,122.0,130.0,70.0,47.5524,14.1,4.7,1.0,afternoon,2820
2013-10-31 14:00:00,Changping,14,136.0,143.0,79.0,47.5524,14.3,1.2,1.6,afternoon,2821
2013-10-31 19:00:00,Changping,19,153.0,152.0,93.0,6.8544,8.9,3.3,0.8,evening,2829
2013-10-31 22:00:00,Changping,22,134.0,118.0,77.0,15.8508,6.8,1.3,1.3,evening,2832
2013-10-31 23:00:00,Changping,23,106.0,113.0,77.0,22.491,5.4,1.3,0.6,evening,2833
2013-11-01 00:00:00,Changping,0,105.0,110.0,68.0,17.136,5.9,1.2,0.9,night,2834
2013-11-01 02:00:00,Changping,2,91.0,101.0,51.0,27.846,4.7,1.2,1.2,night,2836
2013-11-01 03:00:00,Changping,3,95.0,108.0,68.0,11.9952,4.9,1.6,0.4,night,2837
2013-11-01 04:00:00,Changping,4,111.0,108.0,55.0,17.136,4.8,1.3,0.8,night,2838
2013-11-01 06:00:00,Changping,6,116.0,119.0,73.0,1.4994,5.3,1.6,1.2,morning,2840
2013-11-01 09:00:00,Changping,9,145.0,172.0,82.0,6.8544,9.8,4.0,0.1,morning,2843
2013-11-01 12:00:00,Changping,12,205.0,233.0,117.0,10.2816,11.8,4.0,1.6,afternoon,2846
2013-11-01 17:00:00,Aotizhongxin,17,189.0,205.0,97.0,18.8496,10.3,6.1,1.2,afternoon,2852
2013-11-01 18:00:00,Aotizhongxin,18,145.0,200.0,74.0,31.059,9.1,5.8,0.4,evening,2854
2013-11-01 21:00:00,Changping,21,213.0,169.0,112.0,4.9266,7.2,4.0,0.0,evening,2859
2013-11-01 23:00:00,Changping,23,192.0,145.0,99.0,2.7846,7.5,4.1,1.3,evening,2862
2013-11-02 01:00:00,Changping,1,182.0,133.0,83.0,4.284,6.6,4.1,0.0,night,2864
2013-11-02 05:00:00,Changping,5,167.0,115.0,68.0,0.4284,4.5,3.2,0.4,night,2867
2013-11-02 08:00:00,Changping,8,129.0,144.0,57.0,1.2852,7.3,4.4,1.2,morning,2868
2013-11-02 09:00:00,Changping,9,141.0,164.0,66.0,4.0698,9.3,5.3,0.5,morning,2869
2013-11-02 11:00:00,Changping,11,201.0,219.0,104.0,7.7112,12.3,5.5,1.6,morning,2871
2013-11-02 13:00:00,Changping,13,231.0,253.0,133.0,20.1348,14.3,6.4,1.2,afternoon,2874
2013-11-02 18:00:00,Aotizhongxin,18,235.0,241.0,111.0,4.7124,9.8,7.6,1.4,evening,2883
2013-11-02 19:00:00,Changping,19,289.0,255.0,150.0,2.3562,9.0,6.3,0.1,evening,2885
2013-11-03 05:00:00,Changping,5,12.0,12.0,44.0,20.349,9.2,1.1,1.7,night,2892
2013-11-03 09:00:00,Aotizhongxin,9,3.0,6.0,38.0,21.2058,15.6,-1.1,3.7,morning,2899
2013-11-03 09:00:00,Changping,9,7.0,12.0,42.0,22.0626,15.8,-1.3,3.1,morning,2900
2013-11-03 11:00:00,Aotizhongxin,11,8.0,38.0,15.0,51.408,17.0,-1.2,4.8,morning,2903
2013-11-03 11:00:00,Changping,11,12.0,63.0,13.0,60.6186,17.1,-3.1,4.5,morning,2904
2013-11-03 12:00:00,Changping,12,7.0,28.0,12.0,65.331,17.5,-2.8,3.6,afternoon,2906
2013-11-03 13:00:00,Changping,13,10.0,27.0,12.0,65.7594,18.1,-2.8,3.6,afternoon,2908
2013-11-03 14:00:00,Changping,14,3.0,7.0,12.0,66.402,18.6,-3.0,3.2,afternoon,2910
2013-11-03 17:00:00,Aotizhongxin,17,3.0,6.0,15.0,58.2624,10.2,1.6,0.7,afternoon,2915
2013-11-03 17:00:00,Changping,17,7.0,8.0,19.0,58.2624,15.4,-4.6,1.6,afternoon,2916
2013-11-03 18:00:00,Aotizhongxin,18,3.0,8.0,30.0,37.6992,8.3,1.7,0.9,evening,2917
2013-11-03 23:00:00,Aotizhongxin,23,3.0,14.0,48.0,9.8532,3.8,0.7,0.5,evening,2927
2013-11-03 23:00:00,Changping,23,13.0,16.0,38.0,34.7004,7.5,-2.3,1.2,evening,2928
2013-11-04 01:00:00,Changping,1,36.0,45.0,67.0,12.4236,7.5,-2.0,0.8,night,2930
2013-11-04 11:00:00,Changping,11,68.0,132.0,72.0,16.4934,16.1,-2.4,2.3,morning,2943
2013-11-04 13:00:00,Aotizhongxin,13,37.0,46.0,43.0,40.0554,17.7,-0.6,3.2,afternoon,2946
2013-11-04 15:00:00,Aotizhongxin,15,29.0,43.0,31.0,57.6198,16.8,-0.9,2.2,afternoon,2950
2013-11-04 16:00:00,Changping,16,33.0,44.0,37.0,71.5428,15.6,-2.9,0.8,afternoon,2953
2013-11-04 18:00:00,Changping,18,36.0,90.0,72.0,19.0638,10.4,-1.0,0.1,evening,2957
2013-11-04 19:00:00,Aotizhongxin,19,54.0,101.0,88.0,0.6426,6.5,2.6,0.0,evening,2958
2013-11-04 21:00:00,Aotizhongxin,21,81.0,115.0,94.0,0.2142,5.3,3.9,0.1,evening,2962
2013-11-04 22:00:00,Changping,22,40.0,56.0,51.0,25.4898,7.2,-0.8,0.1,evening,2964
2013-11-05 00:00:00,Changping,0,45.0,53.0,52.0,19.278,6.8,-0.2,1.5,night,2966
2013-11-05 01:00:00,Changping,1,55.0,84.0,67.0,12.2094,7.2,-0.1,0.5,night,2967
2013-11-05 02:00:00,Changping,2,56.0,76.0,64.0,11.3526,7.5,-0.2,0.9,night,2968
2013-11-05 06:00:00,Changping,6,54.0,61.0,57.0,9.4248,8.7,0.9,1.0,morning,2972
2013-11-05 12:00:00,Aotizhongxin,12,174.0,216.0,97.0,2.7846,12.9,3.0,1.6,afternoon,2979
2013-11-05 15:00:00,Aotizhongxin,15,176.0,186.0,105.0,5.9976,13.3,4.7,0.7,afternoon,2985
2013-11-06 12:00:00,Aotizhongxin,12,134.0,218.0,96.0,10.2816,17.8,-6.2,2.5,afternoon,3008
2013-11-06 13:00:00,Aotizhongxin,13,37.0,96.0,20.0,50.5512,17.9,-8.3,5.1,afternoon,3010
2013-11-06 16:00:00,Aotizhongxin,16,12.0,61.0,12.0,64.26,14.3,-12.9,3.3,afternoon,3016
2013-11-06 19:00:00,Aotizhongxin,19,10.0,75.0,16.0,45.6246,11.8,-8.7,3.6,evening,3022
2013-11-06 19:00:00,Changping,19,8.0,75.0,15.0,50.9796,11.7,-9.4,5.0,evening,3023
2013-11-07 00:00:00,Changping,0,5.0,12.0,19.0,37.2708,8.9,-8.2,3.0,night,3033
2013-11-07 01:00:00,Aotizhongxin,1,5.0,8.0,16.0,40.2696,8.2,-6.4,1.1,night,3034
2013-11-07 01:00:00,Changping,1,8.0,10.0,14.0,42.6258,7.9,-7.8,2.6,night,3035
2013-11-07 02:00:00,Changping,2,6.0,9.0,30.0,24.8472,6.3,-8.1,1.2,night,3037
2013-11-07 03:00:00,Changping,3,8.0,12.0,39.0,16.7076,4.0,-6.0,0.2,night,3039
2013-11-07 04:00:00,Changping,4,7.0,10.0,37.0,18.6354,3.9,-6.4,1.5,night,3040
2013-11-07 05:00:00,Changping,5,10.0,17.0,35.0,17.136,3.7,-7.7,0.6,night,3041
2013-11-07 09:00:00,Aotizhongxin,9,15.0,27.0,45.0,4.284,11.0,-5.9,1.2,morning,3045
2013-11-07 12:00:00,Aotizhongxin,12,23.0,35.0,41.0,21.8484,13.7,-6.0,2.2,afternoon,3051
2013-11-07 13:00:00,Changping,13,26.0,40.0,36.0,37.485,14.6,-8.8,2.1,afternoon,3054
2013-11-07 16:00:00,Changping,16,38.0,80.0,38.0,45.4104,12.3,-6.7,1.1,afternoon,3059
2013-11-07 23:00:00,Changping,23,53.0,68.0,49.0,13.7088,3.8,-4.9,0.2,evening,3068
2013-11-08 00:00:00,Changping,0,50.0,65.0,41.0,19.9206,3.8,-5.2,1.7,night,3069
2013-11-08 03:00:00,Changping,3,60.0,61.0,52.0,4.9266,2.5,-5.2,1.1,night,3072
2013-11-08 04:00:00,Changping,4,55.0,72.0,45.0,9.4248,2.6,-5.3,1.7,night,3073
2013-11-08 07:00:00,Changping,7,66.0,79.0,49.0,4.4982,2.9,-5.0,1.2,morning,3076
2013-11-08 09:00:00,Changping,9,77.0,99.0,46.0,7.2828,7.8,-5.3,0.1,morning,3078
2013-11-08 11:00:00,Changping,11,102.0,126.0,73.0,8.568,11.8,-4.0,1.4,morning,3080
2013-11-08 16:00:00,Changping,16,137.0,162.0,106.0,8.1396,11.5,-1.3,0.6,afternoon,3085
2013-11-08 18:00:00,Changping,18,168.0,204.0,120.0,2.9988,7.9,-0.3,0.1,evening,3087
2013-11-08 19:00:00,Changping,19,209.0,239.0,123.0,5.7834,7.1,-0.6,0.9,evening,3088
2013-11-09 01:00:00,Changping,1,172.0,182.0,97.0,1.9278,5.7,0.5,1.6,night,3094
2013-11-09 04:00:00,Changping,4,169.0,172.0,95.0,1.4994,8.4,-1.2,1.9,night,3096
2013-11-09 05:00:00,Changping,5,156.0,112.0,88.0,0.8568,9.3,-2.3,1.4,night,3097
2013-11-09 07:00:00,Changping,7,113.0,123.0,91.0,2.3562,10.1,-3.3,2.3,morning,3099
2013-11-09 08:00:00,Changping,8,134.0,134.0,88.0,3.6414,11.7,-4.1,1.8,morning,3100
2013-11-09 10:00:00,Changping,10,103.0,110.0,72.0,7.497,14.5,-5.3,3.3,morning,3102
2013-11-09 14:00:00,Aotizhongxin,14,47.0,61.0,47.0,12.852,14.9,-4.5,2.5,afternoon,3107
2013-11-09 15:00:00,Aotizhongxin,15,38.0,59.0,46.0,12.4236,14.5,-4.3,2.1,afternoon,3109
2013-11-09 15:00:00,Changping,15,40.0,50.0,45.0,19.7064,14.8,-7.4,4.6,afternoon,3110
2013-11-09 16:00:00,Changping,16,22.0,24.0,28.0,35.9856,13.7,-8.3,5.6,afternoon,3112
2013-11-09 17:00:00,Aotizhongxin,17,28.0,69.0,46.0,29.988,13.2,-7.5,4.1,afternoon,3113
2013-11-09 17:00:00,Changping,17,22.0,24.0,28.0,49.4802,12.1,-9.0,4.9,afternoon,3114
2013-11-09 18:00:00,Aotizhongxin,18,8.0,61.0,18.0,40.4838,11.8,-7.6,4.3,evening,3115
2013-11-10 02:00:00,Aotizhongxin,2,13.0,34.0,10.0,53.9784,1.5,-21.0,3.6,night,3131
2013-11-10 06:00:00,Aotizhongxin,6,7.0,35.0,15.0,44.3394,0.1,-20.3,2.1,morning,3139
2013-11-10 09:00:00,Aotizhongxin,9,10.0,22.0,20.0,43.6968,4.9,-21.3,1.6,morning,3145
2013-11-10 10:00:00,Aotizhongxin,10,11.0,17.0,19.0,47.9808,7.1,-21.5,2.1,morning,3147
2013-11-10 12:00:00,Aotizhongxin,12,9.0,26.0,12.0,60.8328,10.1,-18.1,2.5,afternoon,3151
2013-11-10 15:00:00,Aotizhongxin,15,5.0,22.0,12.0,59.7618,11.4,-15.2,1.2,afternoon,3157
2013-11-10 17:00:00,Aotizhongxin,17,14.0,40.0,28.0,41.3406,6.1,-12.5,2.1,afternoon,3161
2013-11-10 23:00:00,Aotizhongxin,23,12.0,26.0,33.0,22.7052,6.3,-11.4,0.8,evening,3170
2013-11-11 00:00:00,Aotizhongxin,0,13.0,25.0,32.0,23.9904,3.2,-5.0,0.5,night,3172
2013-11-11 09:00:00,Aotizhongxin,9,13.0,28.0,28.0,26.5608,10.5,-9.8,1.2,morning,3188
2013-11-11 16:00:00,Aotizhongxin,16,41.0,67.0,44.0,42.4116,10.0,-7.7,3.2,afternoon,3202
2013-11-11 18:00:00,Changping,18,57.0,108.0,69.0,8.1396,7.6,-8.1,0.7,evening,3207
2013-11-11 19:00:00,Aotizhongxin,19,63.0,99.0,70.0,7.0686,7.0,-5.4,0.6,evening,3208
2013-11-11 20:00:00,Changping,20,88.0,118.0,73.0,3.6414,4.8,-7.4,0.6,evening,3211
2013-11-11 23:00:00,Changping,23,91.0,136.0,68.0,5.1408,2.5,-5.4,0.0,evening,3214
2013-11-12 01:00:00,Aotizhongxin,1,107.0,137.0,71.0,0.4284,-0.4,-2.0,0.5,night,3216
2013-11-12 06:00:00,Changping,6,49.0,50.0,59.0,8.3538,5.4,-6.2,0.6,morning,3223
2013-11-12 10:00:00,Aotizhongxin,10,55.0,91.0,64.0,5.5692,13.9,-4.8,2.5,morning,3227
2013-11-12 13:00:00,Changping,13,12.0,12.0,13.0,60.6186,16.2,-5.6,1.9,afternoon,3234
2013-11-12 16:00:00,Aotizhongxin,16,17.0,21.0,29.0,50.5512,11.3,-1.5,0.7,afternoon,3239
2013-11-12 19:00:00,Changping,19,51.0,101.0,76.0,8.1396,7.7,-3.5,0.5,evening,3244
2013-11-12 22:00:00,Changping,22,60.0,72.0,71.0,9.2106,5.2,-3.6,0.7,evening,3247
2013-11-13 01:00:00,Changping,1,72.0,86.0,77.0,8.1396,3.7,-3.1,0.2,night,3250
2013-11-13 08:00:00,Changping,8,101.0,122.0,70.0,8.3538,5.6,-1.6,0.6,morning,3257
2013-11-13 11:00:00,Changping,11,106.0,149.0,74.0,10.9242,9.2,-0.2,1.0,morning,3260
2013-11-13 15:00:00,Changping,15,143.0,154.0,96.0,16.065,8.7,-0.1,0.0,afternoon,3264
2013-11-13 19:00:00,Changping,19,201.0,212.0,107.0,8.3538,5.1,-0.1,0.0,evening,3268
2013-11-13 21:00:00,Changping,21,156.0,144.0,90.0,5.9976,4.6,-0.6,0.0,evening,3270
2013-11-13 23:00:00,Aotizhongxin,23,262.0,278.0,126.0,1.071,4.4,0.7,1.5,evening,3272
2013-11-13 23:00:00,Changping,23,126.0,117.0,86.0,8.1396,3.9,-0.7,0.1,evening,3273
2013-11-14 00:00:00,Changping,0,146.0,117.0,87.0,7.0686,3.4,-1.4,0.8,night,3274
2013-11-14 02:00:00,Changping,2,133.0,121.0,80.0,7.0686,3.9,-5.1,2.4,night,3276
2013-11-14 04:00:00,Changping,4,37.0,50.0,61.0,11.9952,7.2,-9.3,2.9,night,3278
2013-11-14 05:00:00,Changping,5,18.0,39.0,42.0,26.775,6.9,-8.3,1.3,night,3280
2013-11-14 07:00:00,Aotizhongxin,7,18.0,39.0,25.0,35.5572,9.0,-8.6,2.0,morning,3283
2013-11-14 08:00:00,Aotizhongxin,8,16.0,67.0,23.0,39.627,10.2,-9.0,2.6,morning,3285
2013-11-14 12:00:00,Changping,12,30.0,99.0,19.0,60.1902,13.3,-9.9,4.3,afternoon,3294
2013-11-14 14:00:00,Changping,14,29.0,93.0,20.0,65.5452,14.1,-11.4,5.1,afternoon,3298
2013-11-14 16:00:00,Aotizhongxin,16,23.0,57.0,21.0,54.8352,10.4,-3.3,1.3,afternoon,3301
2013-11-14 17:00:00,Aotizhongxin,17,32.0,87.0,47.0,25.9182,6.5,-2.7,0.0,afternoon,3303
2013-11-14 17:00:00,Changping,17,25.0,75.0,40.0,47.124,10.8,-10.1,1.0,afternoon,3304
2013-11-14 18:00:00,Changping,18,42.0,91.0,63.0,22.2768,8.8,-8.7,0.0,evening,3305
2013-11-14 19:00:00,Changping,19,99.0,153.0,79.0,14.7798,6.9,-8.7,0.7,evening,3306
2013-11-14 22:00:00,Changping,22,50.0,85.0,57.0,10.4958,5.8,-8.5,1.9,evening,3309
2013-11-15 02:00:00,Changping,2,48.0,83.0,61.0,7.2828,7.7,-10.6,1.3,night,3313
2013-11-15 10:00:00,Changping,10,112.0,188.0,89.0,10.4958,14.7,-10.9,4.1,morning,3321
2013-11-15 13:00:00,Aotizhongxin,13,77.0,154.0,66.0,16.7076,15.8,-5.9,2.6,afternoon,3326
2013-11-15 13:00:00,Changping,13,58.0,162.0,17.0,71.757,16.6,-11.1,4.1,afternoon,3327
2013-11-15 14:00:00,Changping,14,62.0,152.0,19.0,71.9712,16.4,-9.5,3.9,afternoon,3329
2013-11-15 15:00:00,Aotizhongxin,15,110.0,231.0,127.0,2.7846,14.3,-5.5,1.0,afternoon,3330
2013-11-15 15:00:00,Changping,15,70.0,188.0,25.0,66.1878,14.7,-7.4,2.4,afternoon,3331
2013-11-15 16:00:00,Aotizhongxin,16,103.0,200.0,112.0,2.9988,10.3,-2.4,0.8,afternoon,3332
2013-11-15 19:00:00,Changping,19,102.0,182.0,112.0,8.568,7.5,-7.0,1.0,evening,3336
2013-11-15 21:00:00,Changping,21,96.0,152.0,83.0,1.071,6.6,-7.4,1.0,evening,3338
2013-11-16 01:00:00,Aotizhongxin,1,159.0,255.0,109.0,0.4284,4.5,-2.4,0.7,night,3342
2013-11-16 04:00:00,Changping,4,85.0,240.0,30.0,34.272,9.8,-6.1,4.4,night,3346
2013-11-16 05:00:00,Changping,5,70.0,182.0,24.0,41.9832,9.0,-6.1,3.1,night,3348
2013-11-16 06:00:00,Aotizhongxin,6,42.0,118.0,16.0,53.9784,9.3,-5.4,3.2,morning,3349
2013-11-16 09:00:00,Aotizhongxin,9,22.0,60.0,23.0,43.0542,10.8,-6.1,5.1,morning,3355
2013-11-16 09:00:00,Changping,9,17.0,40.0,13.0,56.763,10.7,-6.6,4.5,morning,3356
2013-11-16 10:00:00,Changping,10,10.0,32.0,10.0,62.118,11.4,-8.5,5.5,morning,3358
2013-11-16 12:00:00,Changping,12,3.0,56.0,6.0,67.6872,11.7,-9.9,4.5,afternoon,3362
2013-11-16 13:00:00,Aotizhongxin,13,8.0,43.0,10.0,62.7606,11.7,-9.4,4.9,afternoon,3363
2013-11-16 16:00:00,Changping,16,5.0,28.0,7.0,63.4032,8.0,-10.9,1.4,afternoon,3370
2013-11-16 19:00:00,Aotizhongxin,19,9.0,15.0,13.0,44.982,5.1,-9.9,0.9,evening,3375
2013-11-16 21:00:00,Aotizhongxin,21,10.0,12.0,28.0,23.9904,1.0,-7.3,0.2,evening,3379
2013-11-17 02:00:00,Changping,2,12.0,6.0,16.0,40.0554,0.6,-10.0,0.1,night,3386
2013-11-17 03:00:00,Changping,3,12.0,6.0,11.0,46.2672,0.4,-9.4,1.0,night,3387
2013-11-17 05:00:00,Changping,5,21.0,23.0,34.0,13.7088,-0.3,-9.7,0.8,night,3389
2013-11-17 09:00:00,Changping,9,21.0,26.0,33.0,23.562,7.6,-12.8,3.6,morning,3397
2013-11-17 10:00:00,Aotizhongxin,10,7.0,21.0,13.0,48.195,8.6,-13.1,4.9,morning,3398
2013-11-17 10:00:00,Changping,10,11.0,24.0,19.0,41.1264,8.5,-13.2,3.4,morning,3399
2013-11-17 11:00:00,Changping,11,9.0,23.0,10.0,55.0494,8.8,-13.0,6.0,morning,3401
2013-11-17 13:00:00,Aotizhongxin,13,10.0,16.0,9.0,58.905,9.8,-12.1,4.0,afternoon,3404
2013-11-17 14:00:00,Aotizhongxin,14,9.0,28.0,8.0,61.047,9.9,-13.4,5.4,afternoon,3406
2013-11-17 18:00:00,Aotizhongxin,18,9.0,32.0,20.0,43.4826,6.1,-13.5,1.9,evening,3414
2013-11-17 20:00:00,Aotizhongxin,20,10.0,9.0,21.0,36.8424,2.0,-11.2,1.0,evening,3418
2013-11-17 20:00:00,Changping,20,9.0,16.0,13.0,49.0518,4.9,-13.0,1.0,evening,3419
2013-11-17 21:00:00,Aotizhongxin,21,8.0,16.0,32.0,21.42,0.0,-8.5,0.5,evening,3420
2013-11-17 22:00:00,Aotizhongxin,22,10.0,12.0,30.0,23.7762,0.0,-7.5,0.7,evening,3422
2013-11-17 22:00:00,Changping,22,7.0,11.0,9.0,53.1216,3.2,-11.9,1.9,evening,3423
2013-11-18 01:00:00,Aotizhongxin,1,15.0,21.0,45.0,3.213,-2.8,-6.4,0.0,night,3427
2013-11-18 03:00:00,Changping,3,6.0,7.0,16.0,37.9134,2.5,-11.4,1.4,night,3432
2013-11-18 04:00:00,Aotizhongxin,4,14.0,17.0,39.0,5.9976,-3.3,-7.5,0.5,night,3433
2013-11-18 06:00:00,Aotizhongxin,6,11.0,12.0,34.0,15.6366,-0.9,-8.1,1.0,morning,3437
2013-11-18 08:00:00,Aotizhongxin,8,7.0,10.0,27.0,25.2756,4.4,-12.1,3.5,morning,3441
2013-11-18 08:00:00,Changping,8,8.0,19.0,20.0,34.4862,4.8,-13.6,2.8,morning,3442
2013-11-18 09:00:00,Aotizhongxin,9,9.0,7.0,25.0,29.988,6.2,-12.4,4.2,morning,3443
2013-11-18 09:00:00,Changping,9,11.0,15.0,13.0,43.4826,5.8,-13.8,3.2,morning,3444
2013-11-18 10:00:00,Aotizhongxin,10,8.0,17.0,15.0,44.5536,6.8,-12.4,4.1,morning,3445
2013-11-18 10:00:00,Changping,10,7.0,14.0,8.0,52.6932,6.5,-13.2,3.2,morning,3446
2013-11-18 13:00:00,Aotizhongxin,13,4.0,6.0,10.0,54.1926,9.1,-12.7,3.8,afternoon,3451
2013-11-18 15:00:00,Aotizhongxin,15,6.0,10.5,2.0,58.0482,8.3,-13.4,2.7,afternoon,3455
2013-11-18 17:00:00,Changping,17,6.0,17.0,10.0,56.3346,5.4,-14.7,2.5,afternoon,3458
2013-11-18 18:00:00,Aotizhongxin,18,6.0,9.0,21.0,34.4862,4.0,-12.9,1.1,evening,3459
2013-11-18 19:00:00,Aotizhongxin,19,12.0,19.0,23.0,34.4862,3.4,-13.0,1.3,evening,3461
2013-11-18 20:00:00,Aotizhongxin,20,17.0,19.0,22.0,34.4862,3.7,-13.2,2.4,evening,3463
2013-11-18 21:00:00,Aotizhongxin,21,12.0,13.0,26.0,28.2744,3.5,-13.3,2.2,evening,3465
2013-11-18 23:00:00,Aotizhongxin,23,7.0,16.0,19.0,30.6306,2.7,-13.6,2.3,evening,3469
2013-11-19 01:00:00,Changping,1,11.0,11.0,14.0,40.698,0.8,-14.4,1.3,night,3474
2013-11-19 04:00:00,Changping,4,9.0,9.0,16.0,37.9134,0.2,-13.5,2.1,night,3480
2013-11-19 09:00:00,Aotizhongxin,9,13.0,37.0,34.0,7.497,4.4,-13.0,0.8,morning,3487
2013-11-19 16:00:00,Changping,16,36.0,49.0,38.0,28.4886,6.3,-13.4,3.0,afternoon,3502
2013-11-19 17:00:00,Aotizhongxin,17,59.0,103.0,69.0,0.2142,2.8,-8.0,1.5,afternoon,3503
2013-11-20 02:00:00,Changping,2,55.0,63.0,44.0,7.2828,-1.6,-10.4,0.1,night,3513
2013-11-20 03:00:00,Changping,3,75.0,76.0,45.0,5.5692,-1.8,-9.7,1.1,night,3514
2013-11-20 06:00:00,Changping,6,36.0,48.0,45.0,4.0698,-1.6,-9.5,1.1,morning,3517
2013-11-20 07:00:00,Changping,7,36.0,43.0,46.0,5.1408,-1.9,-8.4,0.7,morning,3518
