datetime,week_start,station,time_slot,PM2.5,PM10,NO2,O3,TEMP,WSPM,source_rows,source_index
2015-01-20,2015-01-20,Aotizhongxin,morning,79.0,106.0,64.0,4.0,0.0,1.5,42,790
2015-01-20,2015-01-20,Aotizhongxin,night,73.5,85.5,69.0,2.0,-4.0,1.2,42,791
2015-01-20,2015-01-20,Changping,afternoon,85.0,104.0,62.0,29.0,3.0,1.7,40,792
2015-01-20,2015-01-20,Changping,evening,96.5,118.0,79.0,8.0,0.0,1.2,42,793
2015-01-20,2015-01-20,Changping,morning,108.0,115.0,65.5,4.0,-1.0,1.1,42,794
2015-01-20,2015-01-20,Changping,night,107.0,107.0,70.0,5.0,-3.0,1.3,41,795
2015-01-27,2015-01-27,Aotizhongxin,afternoon,19.0,29.0,28.0,47.0,3.0,1.9,37,796
2015-01-27,2015-01-27,Aotizhongxin,evening,39.5,60.0,70.0,12.0,0.0,1.4,40,797
2015-01-27,2015-01-27,Aotizhongxin,morning,18.0,27.0,42.0,22.0,-5.0,1.7,39,798
2015-01-27,2015-01-27,Aotizhongxin,night,23.0,30.0,38.5,21.5,-5.0,1.3,42,799
2015-01-27,2015-01-27,Changping,afternoon,19.0,31.0,20.0,46.0,2.0,2.0,37,800
2015-01-27,2015-01-27,Changping,evening,47.0,56.0,52.0,21.0,-1.0,1.3,41,801
2015-01-27,2015-01-27,Changping,morning,28.5,35.5,56.0,9.0,-6.0,1.6,38,802
2015-01-27,2015-01-27,Changping,night,29.0,29.5,39.0,20.5,-6.0,1.45,40,803
2015-02-03,2015-02-03,Aotizhongxin,afternoon,22.0,37.0,24.0,85.0,6.0,2.5,41,804
2015-02-03,2015-02-03,Aotizhongxin,evening,42.0,81.5,53.5,53.5,1.0,2.1,42,805
2015-02-03,2015-02-03,Aotizhongxin,morning,12.5,29.0,30.5,65.5,-2.0,1.5,40,806
2015-02-03,2015-02-03,Aotizhongxin,night,14.0,65.0,34.0,43.0,-2.0,1.3,39,807
2015-02-03,2015-02-03,Changping,afternoon,17.0,28.0,20.0,66.0,6.0,4.3,37,808
2015-02-03,2015-02-03,Changping,evening,38.5,52.0,47.5,36.5,1.0,1.75,42,809
2015-02-03,2015-02-03,Changping,morning,22.0,29.0,33.0,44.0,0.0,1.9,41,810
2015-02-03,2015-02-03,Changping,night,15.5,27.0,23.5,49.0,-1.0,1.75,42,811
2015-02-10,2015-02-10,Aotizhongxin,afternoon,76.0,120.5,71.5,70.0,8.5,2.3,40,812
2015-02-10,2015-02-10,Aotizhongxin,evening,141.0,170.0,106.0,32.0,4.0,1.3,41,813
2015-02-10,2015-02-10,Aotizhongxin,morning,115.0,140.0,94.0,21.0,-1.0,1.0,39,814
2015-02-10,2015-02-10,Aotizhongxin,night,168.0,190.0,97.5,20.0,-1.0,1.2,38,815
2015-02-10,2015-02-10,Changping,afternoon,89.5,116.0,52.5,61.5,8.0,1.9,36,816
2015-02-10,2015-02-10,Changping,evening,81.0,112.0,85.0,24.0,5.0,1.7,41,817
2015-02-10,2015-02-10,Changping,morning,140.0,148.0,77.0,11.0,1.0,1.1,41,818
2015-02-10,2015-02-10,Changping,night,138.0,138.0,70.5,12.0,0.0,1.5,40,819
2015-02-17,2015-02-17,Aotizhongxin,afternoon,38.0,102.0,20.5,76.0,4.0,2.05,42,820
2015-02-17,2015-02-17,Aotizhongxin,evening,50.5,134.0,48.0,52.0,1.5,1.45,42,821
2015-02-17,2015-02-17,Aotizhongxin,morning,43.0,90.0,36.0,35.0,1.0,1.5,41,822
2015-02-17,2015-02-17,Aotizhongxin,night,78.0,115.0,29.0,46.0,1.0,1.0,39,823
2015-02-17,2015-02-17,Changping,afternoon,25.0,107.0,15.0,61.0,4.0,2.6,37,824
2015-02-17,2015-02-17,Changping,evening,46.0,140.0,30.0,49.0,2.0,1.4,39,825
2015-02-17,2015-02-17,Changping,morning,55.5,133.0,19.5,40.0,1.0,2.0,38,826
2015-02-17,2015-02-17,Changping,night,117.0,138.0,20.0,41.0,1.0,1.7,39,827
2015-02-24,2015-02-24,Aotizhongxin,afternoon,24.5,50.5,29.0,70.5,5.3,3.0,40,828
2015-02-24,2015-02-24,Aotizhongxin,evening,35.0,70.0,44.0,39.5,2.8,1.65,42,829
2015-02-24,2015-02-24,Aotizhongxin,morning,41.0,83.5,42.0,33.5,0.0,1.65,42,830
2015-02-24,2015-02-24,Aotizhongxin,night,48.0,78.5,32.5,32.5,-1.0,1.2,38,831
2015-02-24,2015-02-24,Changping,afternoon,23.0,42.0,16.0,74.0,5.9,3.4000000000000004,36,832
2015-02-24,2015-02-24,Changping,evening,35.0,62.0,40.0,49.0,3.0,1.7,41,833
2015-02-24,2015-02-24,Changping,morning,26.0,43.0,33.0,31.5,-0.9,1.5,40,834
2015-02-24,2015-02-24,Changping,night,54.5,73.0,29.0,34.0,-0.5,1.5,42,835
2015-03-03,2015-03-03,Aotizhongxin,afternoon,23.0,41.5,18.0,84.5,5.5,3.25,32,836
2015-03-03,2015-03-03,Aotizhongxin,evening,46.0,103.5,44.0,63.5,3.3499999999999996,2.3499999999999996,42,837
2015-03-03,2015-03-03,Aotizhongxin,morning,133.0,157.0,78.0,27.0,-0.6,1.4,41,838
2015-03-03,2015-03-03,Aotizhongxin,night,110.0,132.0,72.0,26.0,-0.1,1.4,41,839
2015-03-03,2015-03-03,Changping,afternoon,13.0,44.0,14.0,80.0,6.2,3.3,39,840
2015-03-03,2015-03-03,Changping,evening,45.0,100.5,37.0,59.5,3.0,1.85,42,841
2015-03-03,2015-03-03,Changping,morning,61.5,89.0,48.5,31.5,-0.5,1.6,42,842
2015-03-03,2015-03-03,Changping,night,48.5,68.0,27.5,37.5,-0.75,1.25,42,843
2015-03-10,2015-03-10,Aotizhongxin,afternoon,54.0,123.0,31.0,79.5,10.85,2.55,32,844
2015-03-10,2015-03-10,Aotizhongxin,evening,74.0,116.5,77.5,42.0,7.8,1.7,42,845
2015-03-10,2015-03-10,Aotizhongxin,morning,72.0,112.0,80.0,13.0,3.0,1.3,41,846
2015-03-10,2015-03-10,Aotizhongxin,night,102.5,128.5,93.5,14.0,0.75,1.25,40,847
2015-03-10,2015-03-10,Changping,afternoon,39.5,59.0,27.5,77.5,12.05,2.75,42,848
2015-03-10,2015-03-10,Changping,evening,58.5,80.0,59.0,39.5,7.8,1.25,42,849
2015-03-10,2015-03-10,Changping,morning,56.5,93.5,64.5,18.0,4.4,1.45,42,850
2015-03-10,2015-03-10,Changping,night,67.0,109.0,67.0,13.0,1.95,1.4,42,851
2015-03-17,2015-03-17,Aotizhongxin,afternoon,38.0,80.0,25.0,96.0,16.05,2.45,40,852
2015-03-17,2015-03-17,Aotizhongxin,evening,44.5,195.0,52.5,68.0,12.5,2.7,42,853
2015-03-17,2015-03-17,Aotizhongxin,morning,31.5,141.0,54.0,51.0,9.45,1.65,42,854
2015-03-17,2015-03-17,Aotizhongxin,night,45.0,177.0,71.0,15.0,7.6,1.3,39,855
2015-03-17,2015-03-17,Changping,afternoon,30.5,94.0,15.5,84.0,17.450000000000003,3.0,42,856
2015-03-17,2015-03-17,Changping,evening,44.0,120.0,44.0,58.5,12.55,1.6,42,857
2015-03-17,2015-03-17,Changping,morning,33.0,92.5,44.0,43.5,10.4,1.8,42,858
2015-03-17,2015-03-17,Changping,night,32.0,123.0,37.0,45.5,7.9,1.7,42,859
2015-03-24,2015-03-24,Aotizhongxin,afternoon,95.5,192.0,41.5,118.0,19.6,2.75,38,860
2015-03-24,2015-03-24,Aotizhongxin,evening,101.0,202.5,60.0,98.5,16.95,2.4,42,861
2015-03-24,2015-03-24,Aotizhongxin,morning,110.0,174.0,99.0,16.0,10.95,1.4,40,862
2015-03-24,2015-03-24,Aotizhongxin,night,96.0,154.0,93.5,12.0,10.5,1.35,38,863
2015-03-24,2015-03-24,Changping,afternoon,109.5,172.0,47.0,98.5,18.15,2.1500000000000004,32,864
2015-03-24,2015-03-24,Changping,evening,96.5,182.0,48.0,87.5,16.6,1.35,42,865
2015-03-24,2015-03-24,Changping,morning,103.5,174.0,69.5,25.5,11.05,1.3,42,866
2015-03-24,2015-03-24,Changping,night,101.5,136.0,45.5,43.0,9.600000000000001,1.1,42,867
2015-03-31,2015-03-31,Aotizhongxin,afternoon,33.0,55.0,24.0,98.0,12.6,2.4,41,868
2015-03-31,2015-03-31,Aotizhongxin,evening,40.0,63.85,36.0,79.5,10.6,2.7,38,869
2015-03-31,2015-03-31,Aotizhongxin,morning,45.0,55.0,40.0,62.0,10.4,1.9,41,870
2015-03-31,2015-03-31,Aotizhongxin,night,42.0,45.0,43.0,68.0,8.6,1.7,39,871
2015-03-31,2015-03-31,Changping,afternoon,34.0,51.0,23.0,88.0,13.9,2.5,41,872
2015-03-31,2015-03-31,Changping,evening,38.0,54.0,37.5,70.5,11.55,2.1,38,873
2015-03-31,2015-03-31,Changping,morning,38.0,50.0,40.0,58.0,10.2,1.7,41,874
2015-03-31,2015-03-31,Changping,night,42.5,43.5,35.0,53.0,9.649999999999999,1.6,42,875
2015-04-07,2015-04-07,Aotizhongxin,afternoon,86.0,108.0,29.5,103.0,15.7,3.0,42,876
2015-04-07,2015-04-07,Aotizhongxin,evening,65.75,103.0,44.0,83.5,12.3,3.45,42,877
2015-04-07,2015-04-07,Aotizhongxin,morning,102.0,148.0,62.0,50.0,9.2,2.1,39,878
2015-04-07,2015-04-07,Aotizhongxin,night,71.0,122.0,67.0,34.0,7.7,1.6,37,879
2015-04-07,2015-04-07,Changping,afternoon,90.5,101.5,26.0,115.5,16.450000000000003,2.75,42,880
2015-04-07,2015-04-07,Changping,evening,48.5,69.5,35.5,81.5,11.2,1.65,42,881
2015-04-07,2015-04-07,Changping,morning,55.0,102.0,49.0,51.0,9.1,1.6,42,882
2015-04-07,2015-04-07,Changping,night,36.0,52.0,28.0,55.0,6.8,1.5,41,883
2015-04-14,2015-04-14,Aotizhongxin,afternoon,56.0,113.0,44.0,108.0,21.1,2.75,36,884
2015-04-14,2015-04-14,Aotizhongxin,evening,83.0,180.0,56.0,83.0,18.5,3.0,35,885
2015-04-14,2015-04-14,Aotizhongxin,morning,66.0,144.0,78.0,25.0,15.2,1.1,41,886
2015-04-14,2015-04-14,Aotizhongxin,night,83.0,169.0,93.0,6.0,13.7,1.0,39,887
2015-04-14,2015-04-14,Changping,afternoon,41.0,118.0,29.0,98.0,22.0,3.1,37,888
2015-04-14,2015-04-14,Changping,evening,52.0,126.5,37.5,84.0,18.15,1.75,40,889
2015-04-14,2015-04-14,Changping,morning,49.0,80.0,50.0,40.0,15.3,1.4,41,890
2015-04-14,2015-04-14,Changping,night,46.0,80.5,33.0,48.5,12.5,1.2,42,891
2015-04-21,2015-04-21,Aotizhongxin,afternoon,68.0,177.5,35.0,145.5,26.25,3.25,34,892
2015-04-21,2015-04-21,Aotizhongxin,evening,48.0,158.0,42.0,104.5,22.55,3.3499999999999996,42,893
2015-04-21,2015-04-21,Aotizhongxin,morning,84.0,174.0,91.0,31.0,19.6,1.5,37,894
2015-04-21,2015-04-21,Aotizhongxin,night,66.0,159.0,95.0,10.0,14.1,1.0,33,895
2015-04-21,2015-04-21,Changping,afternoon,63.0,130.0,22.0,138.0,26.6,3.3,39,896
2015-04-21,2015-04-21,Changping,evening,52.0,108.5,29.5,96.5,21.6,1.65,42,897
2015-04-21,2015-04-21,Changping,morning,65.0,126.0,54.0,42.0,18.4,1.4,41,898
2015-04-21,2015-04-21,Changping,night,41.5,81.0,28.5,66.5,13.9,1.2,42,899
2015-04-28,2015-04-28,Aotizhongxin,afternoon,46.0,79.0,26.0,123.0,23.25,3.1500000000000004,42,900
2015-04-28,2015-04-28,Aotizhongxin,evening,49.5,115.0,38.5,122.5,21.25,2.25,42,901
2015-04-28,2015-04-28,Aotizhongxin,morning,47.0,139.5,50.0,53.0,18.8,1.5,42,902
2015-04-28,2015-04-28,Aotizhongxin,night,89.0,120.0,56.0,55.0,17.0,1.2,39,903
2015-04-28,2015-04-28,Changping,afternoon,47.0,75.0,18.0,108.5,23.55,2.6,42,904
2015-04-28,2015-04-28,Changping,evening,51.5,92.0,29.0,105.0,20.7,1.65,42,905
2015-04-28,2015-04-28,Changping,morning,57.0,94.0,34.5,59.0,18.8,1.3,42,906
2015-04-28,2015-04-28,Changping,night,61.0,81.0,29.5,56.5,16.6,1.2,42,907
2015-05-05,2015-05-05,Aotizhongxin,afternoon,33.5,65.0,35.5,103.5,20.95,2.8499999999999996,42,908
2015-05-05,2015-05-05,Aotizhongxin,evening,32.5,60.0,48.0,72.5,17.1,1.95,42,909
2015-05-05,2015-05-05,Aotizhongxin,morning,38.0,66.0,54.0,44.0,13.9,1.6,42,910
2015-05-05,2015-05-05,Aotizhongxin,night,34.0,53.0,45.5,50.5,13.6,1.2999999999999998,38,911
2015-05-05,2015-05-05,Changping,afternoon,25.5,44.0,16.0,87.5,20.7,2.8499999999999996,42,912
2015-05-05,2015-05-05,Changping,evening,26.0,38.0,26.0,69.0,17.9,1.7999999999999998,42,913
2015-05-05,2015-05-05,Changping,morning,30.0,46.5,32.0,46.0,13.899999999999999,1.6,42,914
2015-05-05,2015-05-05,Changping,night,28.5,37.0,26.0,32.0,13.15,1.2,42,915
2015-05-12,2015-05-12,Aotizhongxin,afternoon,27.0,65.5,27.0,124.5,25.549999999999997,2.45,40,916
2015-05-12,2015-05-12,Aotizhongxin,evening,46.0,141.0,48.5,103.0,23.45,1.95,38,917
2015-05-12,2015-05-12,Aotizhongxin,morning,28.5,74.0,33.0,75.0,20.75,1.9,42,918
2015-05-12,2015-05-12,Aotizhongxin,night,54.0,110.5,47.5,63.0,19.35,1.5,40,919
2015-05-12,2015-05-12,Changping,afternoon,35.0,76.0,19.0,106.0,26.3,2.8,37,920
2015-05-12,2015-05-12,Changping,evening,47.0,85.0,28.0,94.0,23.3,1.8,41,921
2015-05-12,2015-05-12,Changping,morning,34.5,63.0,28.5,67.5,20.45,2.25,42,922
2015-05-12,2015-05-12,Changping,night,20.5,37.5,20.5,65.5,17.25,1.5,42,923
2015-05-19,2015-05-19,Aotizhongxin,afternoon,71.0,117.0,30.0,201.0,29.0,4.0,41,924
2015-05-19,2015-05-19,Aotizhongxin,evening,67.5,126.0,37.5,146.5,25.799999999999997,3.55,42,925
2015-05-19,2015-05-19,Aotizhongxin,morning,71.0,127.0,76.0,63.0,22.15,1.25,42,926
2015-05-19,2015-05-19,Aotizhongxin,night,43.5,119.5,54.0,64.0,20.0,1.6,38,927
2015-05-19,2015-05-19,Changping,afternoon,94.0,107.0,22.0,176.0,29.5,2.9,33,928
2015-05-19,2015-05-19,Changping,evening,59.0,131.0,27.0,130.5,26.1,1.75,36,929
2015-05-19,2015-05-19,Changping,morning,65.0,91.0,45.0,56.0,22.5,1.5,35,930
2015-05-19,2015-05-19,Changping,night,29.5,59.0,22.0,77.5,19.5,1.4,36,931
2015-05-26,2015-05-26,Aotizhongxin,afternoon,79.5,126.0,27.0,227.5,29.8,3.3,42,932
2015-05-26,2015-05-26,Aotizhongxin,evening,65.0,131.0,36.5,183.5,27.950000000000003,2.3,42,933
2015-05-26,2015-05-26,Aotizhongxin,morning,101.5,164.0,71.0,80.5,24.65,1.7,42,934
2015-05-26,2015-05-26,Aotizhongxin,night,86.0,145.0,46.0,112.0,23.8,1.5,39,935
2015-05-26,2015-05-26,Changping,afternoon,75.0,107.0,17.0,200.0,31.0,2.9,41,936
2015-05-26,2015-05-26,Changping,evening,72.0,126.0,29.5,157.0,27.6,1.9,42,937
2015-05-26,2015-05-26,Changping,morning,71.0,114.0,35.5,76.5,24.450000000000003,1.2000000000000002,42,938
2015-05-26,2015-05-26,Changping,night,72.0,114.5,27.0,99.0,22.5,1.2,42,939
2015-06-02,2015-06-02,Aotizhongxin,afternoon,24.0,59.0,22.0,120.0,28.7,2.7,41,940
2015-06-02,2015-06-02,Aotizhongxin,evening,28.0,74.0,46.0,88.5,22.35,1.75,42,941
2015-06-02,2015-06-02,Aotizhongxin,morning,17.0,47.0,43.0,71.0,23.4,1.7,41,942
2015-06-02,2015-06-02,Aotizhongxin,night,33.0,50.5,47.0,65.0,19.549999999999997,1.25,36,943
2015-06-02,2015-06-02,Changping,afternoon,17.5,40.0,9.0,89.0,29.6,3.05,30,944
2015-06-02,2015-06-02,Changping,evening,18.0,36.0,21.5,72.0,24.6,1.6,36,945
2015-06-02,2015-06-02,Changping,morning,21.0,49.5,19.0,65.0,24.55,2.1,34,946
2015-06-02,2015-06-02,Changping,night,22.0,36.0,21.0,54.0,20.5,1.4,35,947
2015-06-09,2015-06-09,Aotizhongxin,afternoon,12.0,22.0,17.0,132.0,27.8,3.2,33,948
2015-06-09,2015-06-09,Aotizhongxin,evening,36.0,69.5,44.0,121.5,25.9,2.05,34,949
2015-06-09,2015-06-09,Aotizhongxin,morning,21.0,38.0,44.0,61.0,22.8,1.7,35,950
2015-06-09,2015-06-09,Aotizhongxin,night,31.5,47.5,42.0,65.0,19.65,1.3,34,951
2015-06-09,2015-06-09,Changping,afternoon,12.0,26.5,15.5,104.0,27.2,2.6,34,952
2015-06-09,2015-06-09,Changping,evening,24.0,56.5,24.0,86.0,23.35,1.7,40,953
2015-06-09,2015-06-09,Changping,morning,15.0,45.0,29.0,57.0,22.8,1.6,37,954
2015-06-09,2015-06-09,Changping,night,13.0,18.0,26.5,47.5,20.4,1.1,42,955
2015-06-16,2015-06-16,Aotizhongxin,afternoon,29.0,38.0,21.0,183.5,30.45,2.3,40,956
2015-06-16,2015-06-16,Aotizhongxin,evening,40.5,78.0,43.0,149.0,27.25,1.65,42,957
2015-06-16,2015-06-16,Aotizhongxin,morning,36.0,50.0,44.5,59.0,24.35,1.7,42,958
2015-06-16,2015-06-16,Aotizhongxin,night,47.5,74.0,55.0,68.0,22.25,1.05,38,959
2015-06-16,2015-06-16,Changping,afternoon,21.0,34.0,4.0,146.0,31.1,2.6,41,960
2015-06-16,2015-06-16,Changping,evening,25.5,39.5,19.5,126.5,26.95,1.4,42,961
2015-06-16,2015-06-16,Changping,morning,25.5,42.5,21.5,68.0,24.4,1.4,38,962
2015-06-16,2015-06-16,Changping,night,23.5,39.0,17.5,76.5,21.75,1.0,42,963
2015-06-23,2015-06-23,Aotizhongxin,afternoon,136.5,136.5,35.0,170.0,27.700000000000003,2.2,38,964
2015-06-23,2015-06-23,Aotizhongxin,evening,99.0,122.0,43.0,143.0,26.200000000000003,1.65,42,965
2015-06-23,2015-06-23,Aotizhongxin,morning,140.5,156.5,49.5,67.0,24.200000000000003,1.2,40,966
2015-06-23,2015-06-23,Aotizhongxin,night,113.0,123.0,44.0,77.0,23.5,1.4,39,967
2015-06-23,2015-06-23,Changping,afternoon,140.0,140.0,22.5,155.5,27.6,1.9,42,968
2015-06-23,2015-06-23,Changping,evening,135.5,135.5,27.0,125.5,25.45,1.3,42,969
2015-06-23,2015-06-23,Changping,morning,129.0,136.5,24.5,64.5,24.5,1.1,42,970
2015-06-23,2015-06-23,Changping,night,143.5,144.5,22.0,60.5,23.65,1.05,42,971
2015-06-30,2015-06-30,Aotizhongxin,afternoon,22.5,53.5,28.0,117.5,29.1,2.25,42,972
2015-06-30,2015-06-30,Aotizhongxin,evening,34.0,61.5,36.5,106.0,25.0,1.85,42,973
2015-06-30,2015-06-30,Aotizhongxin,morning,27.5,50.0,47.0,47.0,23.45,1.7,38,974
2015-06-30,2015-06-30,Aotizhongxin,night,24.5,58.0,58.0,27.5,19.7,1.0,38,975
2015-06-30,2015-06-30,Changping,afternoon,30.5,43.5,13.0,86.5,29.1,2.3,42,976
2015-06-30,2015-06-30,Changping,evening,28.5,52.5,27.0,81.5,25.85,1.55,42,977
2015-06-30,2015-06-30,Changping,morning,21.5,52.0,30.5,45.5,22.85,1.5,42,978
2015-06-30,2015-06-30,Changping,night,19.5,29.0,29.5,40.0,19.5,1.4,42,979
2015-07-07,2015-07-07,Aotizhongxin,afternoon,81.0,94.0,28.0,278.0,32.5,2.5,39,980
2015-07-07,2015-07-07,Aotizhongxin,evening,67.0,113.5,50.5,211.0,29.95,2.0,42,981
2015-07-07,2015-07-07,Aotizhongxin,morning,105.0,124.0,68.0,44.0,26.0,1.3,35,982
2015-07-07,2015-07-07,Aotizhongxin,night,76.0,105.0,58.0,74.0,24.5,1.2,39,983
2015-07-07,2015-07-07,Changping,afternoon,91.0,99.0,16.0,237.0,32.3,2.5,41,984
2015-07-07,2015-07-07,Changping,evening,66.0,86.5,25.0,170.0,31.1,2.1500000000000004,42,985
2015-07-07,2015-07-07,Changping,morning,83.5,99.5,28.0,70.0,26.3,1.25,42,986
2015-07-07,2015-07-07,Changping,night,62.5,77.5,27.0,77.5,24.700000000000003,1.3,42,987
2015-07-14,2015-07-14,Aotizhongxin,afternoon,45.5,55.0,40.5,146.5,26.6,1.9,42,988
2015-07-14,2015-07-14,Aotizhongxin,evening,52.5,66.0,59.0,126.0,24.6,1.3,42,989
2015-07-14,2015-07-14,Aotizhongxin,morning,39.0,49.0,51.0,77.0,22.6,1.6,41,990
2015-07-14,2015-07-14,Aotizhongxin,night,56.0,59.5,55.5,96.5,22.7,1.4,38,991
2015-07-14,2015-07-14,Changping,afternoon,40.5,51.5,9.0,121.5,27.05,1.65,42,992
2015-07-14,2015-07-14,Changping,evening,39.0,49.0,14.5,107.0,24.05,1.2,42,993
2015-07-14,2015-07-14,Changping,morning,33.5,39.0,25.0,57.0,22.7,1.2,42,994
2015-07-14,2015-07-14,Changping,night,39.5,41.5,14.5,58.5,21.8,1.15,42,995
2015-07-21,2015-07-21,Aotizhongxin,afternoon,85.0,97.0,33.0,206.0,30.75,1.75,38,996
2015-07-21,2015-07-21,Aotizhongxin,evening,71.5,96.5,42.0,162.5,28.4,1.65,42,997
2015-07-21,2015-07-21,Aotizhongxin,morning,88.0,95.0,64.0,57.0,25.2,1.0,41,998
2015-07-21,2015-07-21,Aotizhongxin,night,77.0,89.5,70.5,43.5,23.3,1.05,40,999
2015-07-21,2015-07-21,Changping,afternoon,67.0,74.0,12.0,180.0,30.799999999999997,1.75,42,1000
2015-07-21,2015-07-21,Changping,evening,53.0,59.0,17.0,114.5,27.05,1.4,42,1001
2015-07-21,2015-07-21,Changping,morning,61.5,73.5,27.0,46.5,25.9,1.2,42,1002
2015-07-21,2015-07-21,Changping,night,58.5,60.0,18.5,53.0,23.200000000000003,1.1,42,1003
2015-07-28,2015-07-28,Aotizhongxin,afternoon,50.0,65.0,39.0,146.0,29.2,1.5,27,1004
2015-07-28,2015-07-28,Aotizhongxin,evening,44.5,55.0,52.0,115.5,26.55,1.25,30,1005
2015-07-28,2015-07-28,Aotizhongxin,morning,51.0,52.0,48.0,70.0,25.0,1.5,27,1006
2015-07-28,2015-07-28,Aotizhongxin,night,52.0,55.0,45.5,72.5,23.8,1.1,30,1007
2015-07-28,2015-07-28,Changping,afternoon,45.0,48.0,14.0,107.0,28.3,1.5,37,1008
2015-07-28,2015-07-28,Changping,evening,43.5,51.5,20.0,92.0,26.2,1.45,42,1009
2015-07-28,2015-07-28,Changping,morning,38.0,41.5,24.0,50.0,25.25,1.2,42,1010
2015-07-28,2015-07-28,Changping,night,40.0,41.5,15.5,54.0,24.4,1.0,42,1011
2015-08-04,2015-08-04,Aotizhongxin,afternoon,46.0,65.0,32.0,175.0,31.4,1.7,39,1012
2015-08-04,2015-08-04,Aotizhongxin,evening,55.0,108.0,46.5,139.5,28.0,1.35,42,1013
2015-08-04,2015-08-04,Aotizhongxin,morning,36.0,48.5,51.5,53.0,25.299999999999997,1.4,42,1014
2015-08-04,2015-08-04,Aotizhongxin,night,59.5,74.5,63.5,45.5,23.450000000000003,1.05,42,1015
2015-08-04,2015-08-04,Changping,afternoon,38.0,59.0,15.0,166.0,30.8,2.0,35,1016
2015-08-04,2015-08-04,Changping,evening,35.0,62.5,21.0,126.0,27.45,1.3,42,1017
2015-08-04,2015-08-04,Changping,morning,28.5,40.5,25.0,50.0,25.15,1.2,42,1018
2015-08-04,2015-08-04,Changping,night,23.0,27.0,18.0,61.0,22.4,1.2,42,1019
2015-08-11,2015-08-11,Aotizhongxin,afternoon,49.0,82.5,29.5,228.5,33.35,1.95,40,1020
2015-08-11,2015-08-11,Aotizhongxin,evening,69.0,142.5,38.0,156.0,30.45,1.85,42,1021
2015-08-11,2015-08-11,Aotizhongxin,morning,89.0,112.5,54.0,54.0,27.75,1.45,42,1022
2015-08-11,2015-08-11,Aotizhongxin,night,97.0,137.0,47.5,64.5,25.8,1.25,40,1023
2015-08-11,2015-08-11,Changping,afternoon,44.5,73.0,14.0,180.0,33.6,1.8,42,1024
2015-08-11,2015-08-11,Changping,evening,56.0,100.0,25.5,142.0,29.85,1.6,42,1025
2015-08-11,2015-08-11,Changping,morning,58.5,85.5,29.0,69.5,27.799999999999997,1.25,42,1026
2015-08-11,2015-08-11,Changping,night,59.0,81.5,17.5,89.5,24.700000000000003,1.1,42,1027
2015-08-18,2015-08-18,Aotizhongxin,afternoon,15.5,40.5,18.0,133.0,29.15,2.4,42,1028
2015-08-18,2015-08-18,Aotizhongxin,evening,24.5,56.5,40.0,97.5,26.25,1.3,42,1029
2015-08-18,2015-08-18,Aotizhongxin,morning,12.0,23.0,28.5,64.5,24.25,1.7,42,1030
2015-08-18,2015-08-18,Aotizhongxin,night,23.5,33.5,30.5,70.5,23.25,1.25,42,1031
2015-08-18,2015-08-18,Changping,afternoon,15.0,26.5,8.5,110.5,29.25,1.8,42,1032
2015-08-18,2015-08-18,Changping,evening,15.5,30.5,19.0,78.0,25.35,1.25,42,1033
2015-08-18,2015-08-18,Changping,morning,33.0,42.0,26.0,59.0,25.0,1.3,42,1034
2015-08-18,2015-08-18,Changping,night,36.5,42.0,24.5,41.5,22.65,1.05,42,1035
2015-08-25,2015-08-25,Aotizhongxin,afternoon,11.5,16.5,17.0,114.5,29.65,1.65,42,1036
2015-08-25,2015-08-25,Aotizhongxin,evening,17.5,38.5,41.5,90.0,24.55,1.4,42,1037
2015-08-25,2015-08-25,Aotizhongxin,morning,15.0,23.0,30.5,53.0,23.2,1.6,42,1038
2015-08-25,2015-08-25,Aotizhongxin,night,22.5,30.0,36.5,41.5,22.4,1.15,42,1039
2015-08-25,2015-08-25,Changping,afternoon,14.0,19.0,12.0,91.0,29.8,1.8,41,1040
2015-08-25,2015-08-25,Changping,evening,14.0,28.5,19.5,71.5,23.3,1.4,42,1041
2015-08-25,2015-08-25,Changping,morning,17.0,24.0,26.0,41.0,22.9,1.1,41,1042
2015-08-25,2015-08-25,Changping,night,12.0,14.0,16.0,43.0,20.8,1.2,41,1043
2015-09-01,2015-09-01,Aotizhongxin,afternoon,15.5,19.0,20.0,94.0,27.049999999999997,2.05,42,1044
2015-09-01,2015-09-01,Aotizhongxin,evening,19.0,35.5,39.0,74.5,23.15,1.45,42,1045
2015-09-01,2015-09-01,Aotizhongxin,morning,14.5,21.0,28.0,45.0,21.4,1.6,42,1046
2015-09-01,2015-09-01,Aotizhongxin,night,16.0,19.0,25.0,55.0,18.8,1.2,39,1047
2015-09-01,2015-09-01,Changping,afternoon,12.0,15.0,18.0,81.5,27.85,1.9,42,1048
2015-09-01,2015-09-01,Changping,evening,16.5,29.0,25.0,61.5,22.35,1.2,42,1049
2015-09-01,2015-09-01,Changping,morning,14.5,18.5,28.5,40.5,22.05,1.3,42,1050
2015-09-01,2015-09-01,Changping,night,13.0,15.5,21.5,39.0,18.95,1.15,42,1051
2015-09-08,2015-09-08,Aotizhongxin,afternoon,14.0,27.5,27.5,85.5,25.0,2.3499999999999996,40,1052
2015-09-08,2015-09-08,Aotizhongxin,evening,17.0,51.0,57.0,50.0,20.85,1.85,42,1053
2015-09-08,2015-09-08,Aotizhongxin,morning,17.5,45.0,52.5,29.0,18.95,1.45,42,1054
